deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,powered,sphere,archetype
241,1,Through the Breach,SB,Mono White Aggressive Midrange 8.23.18.dck,Red,5,{4}{R},NA,NA,"You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice that creature at the beginning of the next end step.
Splice onto Arcane {2}{R}{R} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)",Instant,Arcane, white, white,-,TRUE, midrange ,-
241,1,Magma Jet,SB,Mono White Aggressive Midrange 8.23.18.dck,Red,2,{1}{R},NA,NA,Magma Jet deals 2 damage to any target. Scry 2.,Instant,NA, white, white,-,TRUE, midrange ,-
241,1,Vampire Nighthawk,SB,Mono White Aggressive Midrange 8.23.18.dck,Black,3,{1}{B}{B},2,3,"Flying, deathtouch, lifelink",Creature,Vampire Shaman, white, white,-,TRUE, midrange ,-
241,1,Damnation,SB,Mono White Aggressive Midrange 8.23.18.dck,Black,4,{2}{B}{B},NA,NA,Destroy all creatures. They can't be regenerated.,Sorcery,NA, white, white,-,TRUE, midrange ,-
241,1,Needle Spires,SB,Mono White Aggressive Midrange 8.23.18.dck,Colorless,0,NA,NA,NA,"Needle Spires enters the battlefield tapped.
{T}: Add {R} or {W}.
{2}{R}{W}: Needle Spires becomes a 2/1 red and white Elemental creature with double strike until end of turn. It's still a land.",Land,NA, white, white,-,TRUE, midrange ,-
241,1,Vindicate,SB,Mono White Aggressive Midrange 8.23.18.dck,White Black,3,{1}{W}{B},NA,NA,Destroy target permanent.,Sorcery,NA, white, white,-,TRUE, midrange ,-
241,1,Goblin Chainwhirler,SB,Mono White Aggressive Midrange 8.23.18.dck,Red,3,{R}{R}{R},3,3,"First strike
When Goblin Chainwhirler enters the battlefield, it deals 1 damage to each opponent and each creature and planeswalker they control.",Creature,Goblin Warrior, white, white,-,TRUE, midrange ,-
241,1,Putrid Imp,SB,Mono White Aggressive Midrange 8.23.18.dck,Black,1,{B},1,1,"Discard a card: Putrid Imp gains flying until end of turn.
Threshold — As long as seven or more cards are in your graveyard, Putrid Imp gets +1/+1 and can't block.",Creature,Zombie Imp, white, white,-,TRUE, midrange ,-
241,1,Turnabout,SB,Mono White Aggressive Midrange 8.23.18.dck,Blue,4,{2}{U}{U},NA,NA,"Choose artifact, creature, or land. Tap all untapped permanents of the chosen type target player controls, or untap all tapped permanents of that type that player controls.",Instant,NA, white, white,-,TRUE, midrange ,-
241,1,"Daretti, Scrap Savant",SB,Mono White Aggressive Midrange 8.23.18.dck,Red,4,{3}{R},NA,NA,"+2: Discard up to two cards, then draw that many cards.
−2: Sacrifice an artifact. If you do, return target artifact card from your graveyard to the battlefield.
−10: You get an emblem with ""Whenever an artifact is put into your graveyard from the battlefield, return that card to the battlefield at the beginning of the next end step.""
Daretti, Scrap Savant can be your commander.",Planeswalker,Daretti, white, white,-,TRUE, midrange ,-
241,1,Unburial Rites,SB,Mono White Aggressive Midrange 8.23.18.dck,Black,5,{4}{B},NA,NA,"Return target creature card from your graveyard to the battlefield.
Flashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA, white, white,-,TRUE, midrange ,-
241,1,Exhume,SB,Mono White Aggressive Midrange 8.23.18.dck,Black,2,{1}{B},NA,NA,Each player puts a creature card from their graveyard onto the battlefield.,Sorcery,NA, white, white,-,TRUE, midrange ,-
241,1,Glorybringer,SB,Mono White Aggressive Midrange 8.23.18.dck,Red,5,{3}{R}{R},4,4,"Flying, haste
You may exert Glorybringer as it attacks. When you do, it deals 4 damage to target non-Dragon creature an opponent controls. (An exerted creature won't untap during your next untap step.)",Creature,Dragon, white, white,-,TRUE, midrange ,-
241,1,Deranged Hermit,SB,Mono White Aggressive Midrange 8.23.18.dck,Green,5,{3}{G}{G},1,1,"Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.",Creature,Elf, white, white,-,TRUE, midrange ,-
241,1,Falkenrath Gorger,SB,Mono White Aggressive Midrange 8.23.18.dck,Red,1,{R},2,1,"Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",Creature,Vampire Berserker, white, white,-,TRUE, midrange ,-
242,1,Mishra's Factory,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,Scrubland,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,({T}: Add {W} or {B}.),Land,Plains Swamp, white, white,-,FALSE, aggro ,-
242,1,Shambling Vent,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,Flooded Strand,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,Mutavault,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mutavault becomes a 2/2 creature with all creature types until end of turn. It's still a land.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,"Kytheon, Hero of Akros",MB,Mono White Aggro 2.11.18.txt,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,Path to Exile,MB,Mono White Aggro 2.11.18.txt,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA, white, white,-,FALSE, aggro ,-
242,1,"Isamaru, Hound of Konda",MB,Mono White Aggro 2.11.18.txt,White,1,{W},2,2,NA,Creature,Hound, white, white,-,FALSE, aggro ,-
242,1,Student of Warfare,MB,Mono White Aggro 2.11.18.txt,White,1,{W},1,1,"Level up {W} ({W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-6
3/3
First strike
LEVEL 7+
4/4
Double strike",Creature,Human Knight, white, white,-,FALSE, aggro ,-
242,1,Skymarcher Aspirant,MB,Mono White Aggro 2.11.18.txt,White,1,{W},2,1,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
Skymarcher Aspirant has flying as long as you have the city's blessing.",Creature,Vampire Soldier, white, white,-,FALSE, aggro ,-
242,1,Thraben Inspector,MB,Mono White Aggro 2.11.18.txt,White,1,{W},1,2,"When Thraben Inspector enters the battlefield, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,Figure of Destiny,MB,Mono White Aggro 2.11.18.txt,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin, white, white,-,FALSE, aggro ,-
242,1,"Thalia, Guardian of Thraben",MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},2,1,"First strike
Noncreature spells cost {1} more to cast.",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,Selfless Spirit,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric, white, white,-,FALSE, aggro ,-
242,1,Declaration in Stone,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},NA,NA,Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.,Sorcery,NA, white, white,-,FALSE, aggro ,-
242,1,Accorder Paladin,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},3,1,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)",Creature,Human Knight, white, white,-,FALSE, aggro ,-
242,1,Unexpectedly Absent,MB,Mono White Aggro 2.11.18.txt,White,2,{X}{W}{W},NA,NA,Put target nonland permanent into its owner's library just beneath the top X cards of that library.,Instant,NA, white, white,-,FALSE, aggro ,-
242,1,Imposing Sovereign,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human, white, white,-,FALSE, aggro ,-
242,1,Lingering Souls,MB,Mono White Aggro 2.11.18.txt,White,3,{2}{W},NA,NA,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA, white, white,-,FALSE, aggro ,-
242,1,Sword of Fire and Ice,MB,Mono White Aggro 2.11.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment, white, white,-,FALSE, aggro ,-
242,1,Oblivion Ring,MB,Mono White Aggro 2.11.18.txt,White,3,{2}{W},NA,NA,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA, white, white,-,FALSE, aggro ,-
242,1,Flickerwisp,MB,Mono White Aggro 2.11.18.txt,White,3,{1}{W}{W},3,1,"Flying
When Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.",Creature,Elemental, white, white,-,FALSE, aggro ,-
242,1,Spear of Heliod,MB,Mono White Aggro 2.11.18.txt,White,3,{1}{W}{W},NA,NA,"Creatures you control get +1/+1.
{1}{W}{W}, {T}: Destroy target creature that dealt damage to you this turn.",Enchantment Artifact,NA, white, white,-,FALSE, aggro ,-
242,1,Spectral Procession,MB,Mono White Aggro 2.11.18.txt,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA, white, white,-,FALSE, aggro ,-
242,1,Palace Jailer,MB,Mono White Aggro 2.11.18.txt,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,"Gideon, Ally of Zendikar",MB,Mono White Aggro 2.11.18.txt,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon, white, white,-,FALSE, aggro ,-
242,1,Fleetwheel Cruiser,MB,Mono White Aggro 2.11.18.txt,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle, white, white,-,FALSE, aggro ,-
242,1,Angel of Invention,MB,Mono White Aggro 2.11.18.txt,White,5,{3}{W}{W},2,1,"Flying, vigilance, lifelink
Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)
Other creatures you control get +1/+1.",Creature,Angel, white, white,-,FALSE, aggro ,-
242,1,Reveillark,MB,Mono White Aggro 2.11.18.txt,White,5,{4}{W},4,3,"Flying
When Reveillark leaves the battlefield, return up to two target creature cards with power 2 or less from your graveyard to the battlefield.
Evoke {5}{W} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental, white, white,-,FALSE, aggro ,-
242,1,Mishra's Factory,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,Scrubland,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,({T}: Add {W} or {B}.),Land,Plains Swamp, white, white,-,FALSE, aggro ,-
242,1,Shambling Vent,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,Flooded Strand,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,Mutavault,MB,Mono White Aggro 2.11.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mutavault becomes a 2/2 creature with all creature types until end of turn. It's still a land.",Land,NA, white, white,-,FALSE, aggro ,-
242,1,"Kytheon, Hero of Akros",MB,Mono White Aggro 2.11.18.txt,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,Path to Exile,MB,Mono White Aggro 2.11.18.txt,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA, white, white,-,FALSE, aggro ,-
242,1,"Isamaru, Hound of Konda",MB,Mono White Aggro 2.11.18.txt,White,1,{W},2,2,NA,Creature,Hound, white, white,-,FALSE, aggro ,-
242,1,Student of Warfare,MB,Mono White Aggro 2.11.18.txt,White,1,{W},1,1,"Level up {W} ({W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-6
3/3
First strike
LEVEL 7+
4/4
Double strike",Creature,Human Knight, white, white,-,FALSE, aggro ,-
242,1,Skymarcher Aspirant,MB,Mono White Aggro 2.11.18.txt,White,1,{W},2,1,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
Skymarcher Aspirant has flying as long as you have the city's blessing.",Creature,Vampire Soldier, white, white,-,FALSE, aggro ,-
242,1,Thraben Inspector,MB,Mono White Aggro 2.11.18.txt,White,1,{W},1,2,"When Thraben Inspector enters the battlefield, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,Figure of Destiny,MB,Mono White Aggro 2.11.18.txt,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin, white, white,-,FALSE, aggro ,-
242,1,"Thalia, Guardian of Thraben",MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},2,1,"First strike
Noncreature spells cost {1} more to cast.",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,Selfless Spirit,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric, white, white,-,FALSE, aggro ,-
242,1,Declaration in Stone,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},NA,NA,Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.,Sorcery,NA, white, white,-,FALSE, aggro ,-
242,1,Accorder Paladin,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},3,1,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)",Creature,Human Knight, white, white,-,FALSE, aggro ,-
242,1,Unexpectedly Absent,MB,Mono White Aggro 2.11.18.txt,White,2,{X}{W}{W},NA,NA,Put target nonland permanent into its owner's library just beneath the top X cards of that library.,Instant,NA, white, white,-,FALSE, aggro ,-
242,1,Imposing Sovereign,MB,Mono White Aggro 2.11.18.txt,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human, white, white,-,FALSE, aggro ,-
242,1,Lingering Souls,MB,Mono White Aggro 2.11.18.txt,White,3,{2}{W},NA,NA,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA, white, white,-,FALSE, aggro ,-
242,1,Sword of Fire and Ice,MB,Mono White Aggro 2.11.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment, white, white,-,FALSE, aggro ,-
242,1,Oblivion Ring,MB,Mono White Aggro 2.11.18.txt,White,3,{2}{W},NA,NA,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA, white, white,-,FALSE, aggro ,-
242,1,Flickerwisp,MB,Mono White Aggro 2.11.18.txt,White,3,{1}{W}{W},3,1,"Flying
When Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.",Creature,Elemental, white, white,-,FALSE, aggro ,-
242,1,Spear of Heliod,MB,Mono White Aggro 2.11.18.txt,White,3,{1}{W}{W},NA,NA,"Creatures you control get +1/+1.
{1}{W}{W}, {T}: Destroy target creature that dealt damage to you this turn.",Enchantment Artifact,NA, white, white,-,FALSE, aggro ,-
242,1,Spectral Procession,MB,Mono White Aggro 2.11.18.txt,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA, white, white,-,FALSE, aggro ,-
242,1,Palace Jailer,MB,Mono White Aggro 2.11.18.txt,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
242,1,"Gideon, Ally of Zendikar",MB,Mono White Aggro 2.11.18.txt,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon, white, white,-,FALSE, aggro ,-
242,1,Fleetwheel Cruiser,MB,Mono White Aggro 2.11.18.txt,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle, white, white,-,FALSE, aggro ,-
242,1,Angel of Invention,MB,Mono White Aggro 2.11.18.txt,White,5,{3}{W}{W},2,1,"Flying, vigilance, lifelink
Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)
Other creatures you control get +1/+1.",Creature,Angel, white, white,-,FALSE, aggro ,-
243,1,"Kytheon, Hero of Akros",MB,Mono White Aggro 4.1.18.txt,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
243,1,Mardu Woe-Reaper,MB,Mono White Aggro 4.1.18.txt,White,1,{W},2,1,"Whenever Mardu Woe-Reaper or another Warrior enters the battlefield under your control, you may exile target creature card from a graveyard. If you do, you gain 1 life.",Creature,Human Warrior, white, white,-,FALSE, aggro ,-
243,1,Dragon Hunter,MB,Mono White Aggro 4.1.18.txt,White,1,{W},2,1,"Protection from Dragons
Dragon Hunter can block Dragons as though it had reach.",Creature,Human Warrior, white, white,-,FALSE, aggro ,-
243,1,Swords to Plowshares,MB,Mono White Aggro 4.1.18.txt,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA, white, white,-,FALSE, aggro ,-
243,1,Skymarcher Aspirant,MB,Mono White Aggro 4.1.18.txt,White,1,{W},2,1,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
Skymarcher Aspirant has flying as long as you have the city's blessing.",Creature,Vampire Soldier, white, white,-,FALSE, aggro ,-
243,1,Figure of Destiny,MB,Mono White Aggro 4.1.18.txt,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin, white, white,-,FALSE, aggro ,-
243,1,Steppe Lynx,MB,Mono White Aggro 4.1.18.txt,White,1,{W},0,1,"Landfall — Whenever a land enters the battlefield under your control, Steppe Lynx gets +2/+2 until end of turn.",Creature,Cat, white, white,-,FALSE, aggro ,-
243,1,"Thalia, Guardian of Thraben",MB,Mono White Aggro 4.1.18.txt,White,2,{1}{W},2,1,"First strike
Noncreature spells cost {1} more to cast.",Creature,Human Soldier, white, white,-,FALSE, aggro ,-
243,1,Accorder Paladin,MB,Mono White Aggro 4.1.18.txt,White,2,{1}{W},3,1,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)",Creature,Human Knight, white, white,-,FALSE, aggro ,-
243,1,Imposing Sovereign,MB,Mono White Aggro 4.1.18.txt,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human, white, white,-,FALSE, aggro ,-
243,1,Selfless Spirit,MB,Mono White Aggro 4.1.18.txt,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric, white, white,-,FALSE, aggro ,-
243,1,Phyrexian Revoker,MB,Mono White Aggro 4.1.18.txt,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.",Artifact Creature,Horror, white, white,-,FALSE, aggro ,-
243,1,Adorned Pouncer,MB,Mono White Aggro 4.1.18.txt,White,2,{1}{W},1,1,"Double strike
Eternalize {3}{W}{W} ({3}{W}{W}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Cat with no mana cost. Eternalize only as a sorcery.)",Creature,Cat, white, white,-,FALSE, aggro ,-
243,1,Porcelain Legionnaire,MB,Mono White Aggro 4.1.18.txt,Colorless,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike",Artifact Creature,Soldier, white, white,-,FALSE, aggro ,-
243,1,Hero of Bladehold,MB,Mono White Aggro 4.1.18.txt,White,4,{2}{W}{W},3,4,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",Creature,Human Knight, white, white,-,FALSE, aggro ,-
243,1,Exalted Angel,MB,Mono White Aggro 4.1.18.txt,White,6,{4}{W}{W},4,5,"Flying
Whenever Exalted Angel deals damage, you gain that much life.
Morph {2}{W}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",Creature,Angel, white, white,-,FALSE, aggro ,-
243,1,Sun Titan,MB,Mono White Aggro 4.1.18.txt,White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",Creature,Giant, white, white,-,FALSE, aggro ,-
243,1,Sorcerous Spyglass,MB,Mono White Aggro 4.1.18.txt,Colorless,2,{2},NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,NA, white, white,-,FALSE, aggro ,-
243,1,Sword of Fire and Ice,MB,Mono White Aggro 4.1.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment, white, white,-,FALSE, aggro ,-
243,1,Spear of Heliod,MB,Mono White Aggro 4.1.18.txt,White,3,{1}{W}{W},NA,NA,"Creatures you control get +1/+1.
{1}{W}{W}, {T}: Destroy target creature that dealt damage to you this turn.",Enchantment Artifact,NA, white, white,-,FALSE, aggro ,-
243,1,Gideon of the Trials,MB,Mono White Aggro 4.1.18.txt,White,3,{1}{W}{W},NA,NA,"+1: Until your next turn, prevent all damage target permanent would deal.
0: Until end of turn, Gideon of the Trials becomes a 4/4 Human Soldier creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: You get an emblem with ""As long as you control a Gideon planeswalker, you can't lose the game and your opponents can't win the game.""",Planeswalker,Gideon, white, white,-,FALSE, aggro ,-
243,1,Armageddon,MB,Mono White Aggro 4.1.18.txt,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA, white, white,-,FALSE, aggro ,-
243,1,Ravages of War,MB,Mono White Aggro 4.1.18.txt,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA, white, white,-,FALSE, aggro ,-
243,1,Spectral Procession,MB,Mono White Aggro 4.1.18.txt,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA, white, white,-,FALSE, aggro ,-
243,1,Flooded Strand,MB,Mono White Aggro 4.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA, white, white,-,FALSE, aggro ,-
243,1,Karakas,MB,Mono White Aggro 4.1.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {W}.
{T}: Return target legendary creature to its owner's hand.",Land,NA, white, white,-,FALSE, aggro ,-
243,1,Arid Mesa,MB,Mono White Aggro 4.1.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA, white, white,-,FALSE, aggro ,-
