name,color,cmc,manaCost,types,count,pips,colorType,colordiff,cmcdiff,pipdiff,colortypediff,power,newcc
Oath of Druids,Green,2,{1}{G},Enchantment,25,1,Monocolored,0.764710320972747,0.772829626788571,0.762215370597728,0.761008607241287,3.060763925600333,0.7007139707584781
Oath of Nissa,Green,1,{G},Enchantment,20,1,Monocolored,0.377782375678349,0.216744810551047,0.380703969530539,0.387890897867137,1.3631220536270718,0.7519068571724377
Oblivion Ring,White,3,{2}{W},Enchantment,27,1,Monocolored,0.766340831088349,1.17609664078603,0.914819931024603,0.910255690990947,3.7675130938899293,0.5616152840546286
Oblivion Stone,Colorless,3,{3},Artifact,2,0,Colorless,-1.12971885365753,-0.771478060076272,-1.14958527618987,-1.12971885365753,-4.180501043581202,0
"Odric, Master Tactician",White,4,{2}{W}{W},Creature,1,2,Monocolored,-0.952719919084015,-0.964846381297549,-0.936434748295418,-1.02995639775463,-3.883957446431612,0
Ogre Battledriver,Red,4,{2}{R}{R},Creature,1,2,Monocolored,-1.08798467082438,-0.964846381297549,-0.936434748295418,-1.02995639775463,-4.019222198171978,0
Olivia Voldaren,Black Red,4,{2}{B}{R},Creature,1,2,Multicolored,-0.867561192750945,-0.964846381297549,-0.936434748295418,-0.867561192750945,-3.636403515094857,0
Oona's Prowler,Black,2,{1}{B},Creature,24,1,Monocolored,0.757713103087474,0.693074247347026,0.68591309038429,0.686385065366457,2.8230855061852473,1.3639318621849201
Ophiomancer,Black,3,{2}{B},Creature,38,1,Monocolored,1.82735143361262,2.03302950916544,1.75414501337242,1.73111465161408,7.34564060776456,1.4146907248656795
Opposition,Blue,4,{2}{U}{U},Enchantment,23,2,Monocolored,0.540676313301511,0.59610843279052,0.725469102448871,0.611761523491627,2.474015372032529,0.9128200991274169
Oracle of Mul Daya,Green,4,{3}{G},Creature,17,1,Monocolored,0.14562560850171,0.170393483493773,0.151797128890225,0.164020272242647,0.6318364931283551,0.3421412255545408
Orzhov Signet,Colorless,2,{2},Artifact,18,0,Colorless,0.0574214608655169,0.214541970697756,0.000704834626725983,0.0574214608655168,0.3300897270555157,0
Pack Rat,Black,2,{1}{B},Creature,35,1,Monocolored,1.59814321992866,1.57038342120402,1.52523817273211,1.50724402598959,6.20100883985438,1.7228566686715936
Painful Truths,Black,3,{2}{B},Sorcery,1,1,Monocolored,-0.999549868489561,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.947926668879735,0
Palace Jailer,White,4,{2}{W}{W},Creature,62,2,Monocolored,3.08046107170499,3.36325560321937,3.67157138331375,3.52207965661,13.63736771484811,2.232021401710852
Parallax Wave,White,4,{2}{W}{W},Enchantment,41,2,Monocolored,1.69198892733501,1.87325328068076,2.0852086166942,1.95498527723857,7.6054361019485395,1.4355158689098684
Path to Exile,White,1,{W},Instant,38,1,Monocolored,1.49363576385358,1.57139987649509,1.75414501337242,1.73111465161408,6.55029530533517,1.348098715534335
Pentad Prism,Colorless,2,{2},Artifact,2,0,Colorless,-1.12971885365753,-1.06154410036696,-1.14958527618987,-1.12971885365753,-4.47056708387189,0
Pernicious Deed,Black Green,3,{1}{B}{G},Enchantment,19,2,Multicolored,0.919355890825628,0.552872736510094,0.423304765949909,0.919355890825628,2.814889284111259,0.8252828442823172
Pestermite,Blue,3,{2}{U},Creature,14,1,Monocolored,-0.109771609636246,0.163357796337634,-0.077109711750088,-0.0598503533818434,-0.0833738784305434,0.49401025895515777
Phantasmal Image,Blue,2,{1}{U},Creature,26,1,Monocolored,0.757492287614096,0.852585006230116,0.838517650811166,0.835632149116117,3.284227093771495,1.4212061761383887
Phyrexian Arena,Black,3,{1}{B}{B},Enchantment,6,2,Monocolored,-0.61753617901629,-0.459866107938303,-0.558729327671716,-0.656838688380483,-2.292970303006792,0.590386872908305
Phyrexian Metamorph,Colorless,4,{3}{U/P},Artifact Creature,34,0,Colorless,1.24456177538857,1.37658583983455,1.15099494544333,1.24456177538856,5.01670433605501,0
Phyrexian Revoker,Colorless,2,{2},Artifact Creature,30,0,Colorless,0.947776696757805,1.1716065239963,0.863422417739176,0.947776696757802,3.930582335251083,0
Pia and Kiran Nalaar,Red,4,{2}{R}{R},Creature,25,2,Monocolored,0.919386562028352,0.738013415889435,0.876551270698351,0.761008607241287,3.294959855857425,1.422500903511671
Pia Nalaar,Red,3,{2}{R},Creature,15,1,Monocolored,0.0829818816730459,0.241260784372126,-0.000807431536650178,0.0147731884929866,0.33820842300150833,0.5762778067002589
Pithing Needle,Colorless,1,{1},Artifact,18,0,Colorless,0.0574214608655169,0.0662275810017088,0.000704834626725983,0.0574214608655168,0.1817753373594685,0
Plague Belcher,Black,3,{2}{B},Creature,1,1,Monocolored,-0.999549868489561,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.947926668879735,0
Plated Geopede,Red,2,{1}{R},Creature,9,1,Monocolored,-0.418860926540136,-0.503256444276149,-0.458621112817277,-0.432968062755993,-1.8137065463895552,0.46571113390866353
Plow Under,Green,5,{3}{G}{G},Sorcery,30,2,Monocolored,1.15163826626715,1.23813182635512,1.25425669132205,1.13412631661544,4.77815310055976,1.0273876531944437
"Polukranos, World Eater",Green,4,{2}{G}{G},Creature,9,2,Monocolored,-0.473459103969327,-0.397226448901888,-0.332106075297495,-0.432968062755993,-1.635759690924703,0.5200549945152048
Ponder,Blue,1,{U},Sorcery,29,1,Monocolored,0.974308261926682,0.89407234352307,1.06742449145148,1.05950277474061,3.995307871641842,1.098090805123848
Porcelain Legionnaire,Colorless,3,{2}{W/P},Artifact Creature,35,0,Colorless,1.31875804504626,1.79932054506197,1.22288807736936,1.31875804504625,5.65972471252384,0
Powder Keg,Colorless,2,{2},Artifact,7,0,Colorless,-0.758737505369075,-0.662767203159239,-0.790119616559686,-0.758737505369078,-2.9703618304570782,0
Precursor Golem,Colorless,5,{5},Artifact Creature,2,0,Colorless,-1.12971885365753,-0.897196975619655,-1.14958527618987,-1.12971885365753,-4.306219959124585,0
Preordain,Blue,1,{U},Sorcery,33,1,Monocolored,1.2633962276768,1.19510680262175,1.37263361230523,1.35799694223993,5.18913358484371,1.2227095289303809
Primal Command,Green,5,{3}{G}{G},Sorcery,1,2,Monocolored,-1.09254381644036,-0.973458718547326,-0.936434748295418,-1.02995639775463,-4.032393681037734,0
Primeval Titan,Green,6,{4}{G}{G},Creature,26,2,Monocolored,0.842095910031628,0.990966261215592,0.952092354823092,0.835632149116117,3.6207866751864293,1.0555640534659592
Prismatic Lens,Colorless,2,{2},Artifact,11,0,Colorless,-0.461952426738316,-0.343745685393059,-0.502547088855536,-0.461952426738316,-1.770197627725227,0
Progenitus,White Blue Black Red Green,10,{W}{W}{U}{U}{B}{B}{R}{R}{G}{G},Creature,1,ramp/cheat,Multicolored,-0.867561192750945,-1.17939225613134,-1.14555974401705,-0.867561192750945,-4.06007438565028,0
Prognostic Sphinx,Blue,5,{3}{U}{U},Creature,1,2,Monocolored,-1.04930749832412,-0.973458718547326,-0.936434748295418,-1.02995639775463,-3.989157362921494,0
Psychatog,Blue Black,3,{1}{U}{B},Creature,22,2,Multicolored,1.21717540475506,0.786581700613571,0.64992801832413,1.21717540475506,3.870860528447821,0.8886533495580811
"Purphoros, God of the Forge",Red,4,{3}{R},Enchantment Creature,11,1,Monocolored,-0.251579990469075,-0.255321465802973,-0.306016552390401,-0.283720979006333,-1.0966389876687819,0
Putrid Imp,Black,1,{B},Creature,5,1,Monocolored,-0.693938916910944,-0.912134411068991,-0.763830233671028,-0.731462230255313,-3.101365791906276,0.641134789839181
Pyroclasm,Red,2,{1}{R},Sorcery,2,1,Monocolored,-1.00434420278885,-1.06154410036696,-0.992737074311342,-0.955332855879803,-4.013958233346955,0
Qasali Pridemage,White Green,2,{G}{W},Creature,19,2,Multicolored,0.919355890825628,0.294297350139301,0.423304765949909,0.919355890825628,2.556313897740466,1.0111917458109327
Quicksilver Amulet,Colorless,4,{4},Artifact,5,0,Colorless,-0.907130044684456,-0.681036415099719,-0.933905880411761,-0.907130044684459,-3.429202384880395,0
Raise the Alarm,White,2,{1}{W},Instant,1,1,Monocolored,-0.952719919084015,-1.14129947980851,-1.06903935452478,-1.02995639775463,-4.1930151511719345,0
Rakdos Cackler,Colorless,1,{B/R},Creature,31,0,Colorless,1.0219729664155,1.04458957307241,0.935315549665213,1.02197296641549,4.0238510555686124,0
Rakdos Signet,Colorless,2,{2},Artifact,2,0,Colorless,-1.12971885365753,-1.06154410036696,-1.14958527618987,-1.12971885365753,-4.47056708387189,0
Ral Zarek,Blue Red,4,{2}{U}{R},Planeswalker,17,2,Multicolored,0.720809548206009,0.170393483493773,0.272222597700428,0.720809548206009,1.884235177606219,0.4153108760135385
Rampaging Ferocidon,Red,3,{2}{R},Creature,1,1,Monocolored,-1.08798467082438,-0.849381048110764,-1.06903935452478,-1.02995639775463,-4.036361471214554,0
Rampant Growth,Green,2,{1}{G},Sorcery,16,1,Monocolored,0.0682400194428302,0.055031211814666,0.0754948486767876,0.0893967303678166,0.2881628103021004,0.279176529590576
Ramunap Excavator,Green,3,{2}{G},Creature,25,1,Monocolored,0.764710320972747,1.02029066471705,0.762215370597728,0.761008607241287,3.308224963528812,1.0186336949195516
Rancor,Green,1,{G},Enchantment,13,1,Monocolored,-0.163916747733809,-0.310065492871637,-0.153411991963526,-0.134473895256673,-0.761868127825645,0.3455102872994442
Ranger of Eos,White,4,{3}{W},Creature,1,1,Monocolored,-0.952719919084015,-0.964846381297549,-1.06903935452478,-1.02995639775463,-4.016562052660975,0
Ratchet Bomb,Colorless,2,{2},Artifact,6,0,Colorless,-0.832933775026765,-0.742522582600784,-0.862012748485724,-0.832933775026768,-3.2704028811400407,0
Ravages of War,White,4,{3}{W},Sorcery,31,1,Monocolored,1.03081171573025,1.16372836518618,1.22002905187835,1.20874985849027,4.62331899128505,0.47242974543656224
Ravenous Chupacabra,Black,4,{2}{B}{B},Creature,28,2,Monocolored,1.06332405466609,0.950870890537808,1.10317452307257,0.984879232865777,4.102248701142245,1.5153743124518393
Reality Smasher,Colorless,5,{4}{C},Creature,4,0,Colorless,-0.981326314342146,-0.744673489764314,-1.0057990123378,-0.981326314342149,-3.713125130786409,0
Reanimate,Black,1,{B},Sorcery,23,1,Monocolored,0.68131036519282,0.442520654875055,0.609610810170852,0.611761523491627,2.345203353730354,1.9940474952508072
Reckless Bushwhacker,Red,3,{2}{R},Creature,1,1,Monocolored,-1.08798467082438,-0.849381048110764,-1.06903935452478,-1.02995639775463,-4.036361471214554,0
Reclamation Sage,Green,3,{2}{G},Creature,46,1,Monocolored,2.38980769120922,2.65625341344138,2.36456325507992,2.32810298661272,9.73872734634324,1.5918662542260205
Recruiter of the Guard,White,3,{2}{W},Creature,37,1,Monocolored,1.4275180426931,1.95512652113095,1.67784273315898,1.65649110973925,6.71697840672228,1.3624266471146387
Recurring Nightmare,Black,3,{2}{B},Enchantment,45,1,Monocolored,2.3621705988752,2.57835042540689,2.28826097486648,2.25347944473789,9.48226144388646,1.5743122631590745
Reflector Mage,White Blue,3,{1}{W}{U},Creature,7,2,Multicolored,-0.271922164892087,-0.381963119903811,-0.483188243546976,-0.271922164892087,-1.408995693234961,0.43648340322849444
Regal Behemoth,Green,6,{4}{G}{G},Creature,9,2,Monocolored,-0.473459103969327,-0.514632237104716,-0.332106075297495,-0.432968062755993,-1.753165479127531,0.07906823945586725
Regisaur Alpha,Red Green,5,{3}{R}{G},Creature,1,2,Multicolored,-0.867561192750945,-0.973458718547326,-0.936434748295418,-0.867561192750945,-3.645015852344634,0
Regrowth,Green,2,{1}{G},Sorcery,23,1,Monocolored,0.609939142854988,0.613318867905481,0.609610810170852,0.611761523491627,2.4446303444229476,0.6211986522619732
Rekindling Phoenix,Red,4,{2}{R}{R},Creature,5,2,Monocolored,-0.753422798682257,-0.681036415099719,-0.634270411796457,-0.731462230255313,-2.800191855833746,0.0952229688043989
Relentless Dead,Black,2,{B}{B},Creature,1,2,Monocolored,-0.999549868489561,-1.14129947980851,-0.936434748295418,-1.02995639775463,-4.107240494348119,0
Remand,Blue,2,{1}{U},Instant,38,1,Monocolored,1.62475618486444,1.80964955952866,1.75414501337242,1.73111465161408,6.9196654093796,1.0918952304404328
Remorseful Cleric,White,2,{1}{W},Creature,19,1,Monocolored,0.237399061804542,0.294297350139301,0.304401689317101,0.313267355992307,1.1493654572532508,1.1232017182528997
Repeal,Blue,1,{X}{U},Instant,2,1,Monocolored,-0.977035506886588,-1.137910255393,-0.992737074311342,-0.955332855879803,-4.063015692470733,0
Resplendent Angel,White,3,{1}{W}{W},Creature,1,2,Monocolored,-0.952719919084015,-0.849381048110764,-0.936434748295418,-1.02995639775463,-3.768492113244827,0
Restoration Angel,White,4,{3}{W},Creature,34,1,Monocolored,1.22916487921168,1.37658583983455,1.44893589251867,1.43262048411476,5.48730709567966,0.9638713167669285
Retrofitter Foundry,Colorless,1,{1},Artifact,14,0,Colorless,-0.239363617765245,-0.234806878096968,-0.286867693077424,-0.239363617765245,-1.000401806704882,0
Reveillark,White,5,{4}{W},Creature,34,1,Monocolored,1.22916487921168,1.54317879806581,1.44893589251867,1.43262048411476,5.653900053910919,0.7564881149308137
Rift Bolt,Red,3,{2}{R},Sorcery,4,1,Monocolored,-0.837063266717785,-0.615672084007287,-0.840132513884466,-0.806085772130143,-3.098953636739681,0
Riftwing Cloudskate,Blue,5,{3}{U}{U},Creature,5,2,Monocolored,-0.760219532574003,-0.668411746836643,-0.634270411796457,-0.731462230255313,-2.7943639214624163,0
Righteous Confluence,White,5,{3}{W}{W},Sorcery,1,2,Monocolored,-0.952719919084015,-0.973458718547326,-0.936434748295418,-1.02995639775463,-3.892569783681389,0
Ripjaw Raptor,Green,4,{2}{G}{G},Creature,1,2,Monocolored,-1.09254381644036,-0.964846381297549,-0.936434748295418,-1.02995639775463,-4.023781343787958,0
"Rishkar, Peema Renegade",Green,3,{2}{G},Creature,6,1,Monocolored,-0.705615871145966,-0.459866107938303,-0.68752795345759,-0.656838688380483,-2.509848620922342,0
Risk Factor,Red,3,{2}{R},Instant,1,1,Monocolored,-1.08798467082438,-0.849381048110764,-1.06903935452478,-1.02995639775463,-4.036361471214554,0
"Rofellos, Llanowar Emissary",Green,2,{G}{G},Creature,27,2,Monocolored,0.919481499090508,0.932340385671661,1.02763343894783,0.910255690990947,3.7897110147009463,2.173581834558339
Rolling Earthquake,Red,1,{X}{R},Sorcery,34,1,Monocolored,1.67215077434813,1.27036541739642,1.44893589251867,1.43262048411476,5.8240725683779795,1.2831603065735033
Ruin Raider,Black,3,{2}{B},Creature,2,1,Monocolored,-0.923147130594907,-0.771478060076272,-0.992737074311342,-0.955332855879803,-3.642695120862324,0
Sage of Fables,Blue,3,{2}{U},Creature,1,1,Monocolored,-1.04930749832412,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.9976842987142938,0
Sagu Mauler,Blue Green,6,{4}{G}{U},Creature,9,2,Multicolored,-0.073375822272468,-0.514632237104716,-0.332106075297495,-0.073375822272468,-0.9934899569471469,0.14465413012728953
"Saheeli, the Gifted",Blue Red,4,{2}{U}{R},Planeswalker,20,2,Multicolored,1.01862906213544,0.383250958142146,0.498845850074649,1.01862906213544,2.919354932487675,0.48534873296147
Sakura-Tribe Elder,Green,2,{1}{G},Creature,22,1,Monocolored,0.532553553796108,0.533563488463936,0.533308529957414,0.537137981616797,2.136563553834255,1.272084184950745
Sarcomancy,Black,1,{B},Enchantment,16,1,Monocolored,0.146491199930245,-0.0842896485476296,0.0754948486767876,0.0893967303678166,0.22709313042721962,1.653855316757295
Sarkhan Vol,Red Green,4,{2}{R}{G},Planeswalker,8,2,Multicolored,-0.172648993582278,-0.468178940451346,-0.407647159422236,-0.172648993582278,-1.221124087038138,0.11540714960730303
"Sarkhan, the Dragonspeaker",Red,5,{3}{R}{R},Planeswalker,18,2,Monocolored,0.333903285779637,0.322990911223076,0.347763681825169,0.238643814117477,1.2433016929453589,0.5787461914118761
Savannah Lions,White,1,{W},Creature,2,1,Monocolored,-0.88660219792354,-1.137910255393,-0.992737074311342,-0.955332855879803,-3.9725823835076852,0.027048485577489824
Scatter to the Winds,Blue,3,{1}{U}{U},Instant,1,2,Monocolored,-1.04930749832412,-0.849381048110764,-0.936434748295418,-1.02995639775463,-3.8650796924849318,0
Scavenging Ooze,Green,2,{1}{G},Creature,15,1,Monocolored,-0.00914556961604948,-0.024724167626879,-0.000807431536650178,0.0147731884929866,-0.019903980286592057,0.9123019913576883
Scrapheap Scrounger,Colorless,2,{2},Artifact Creature,29,0,Colorless,0.873580427100115,1.09185114455475,0.791529285813138,0.873580427100112,3.630541284568115,0
Scroll Rack,Colorless,2,{2},Artifact,26,0,Colorless,0.65099161812704,0.852585006230116,0.575849890035026,0.65099161812704,2.730418132519222,0
Scute Mob,Green,1,{G},Creature,2,1,Monocolored,-1.01515822738148,-1.137910255393,-0.992737074311342,-0.955332855879803,-4.101138412965625,0
Scythe Leopard,Green,1,{G},Creature,1,1,Monocolored,-1.09254381644036,-1.21316887016767,-1.06903935452478,-1.02995639775463,-4.40470843888744,0
Sea Gate Oracle,Blue,3,{2}{U},Creature,1,1,Monocolored,-1.04930749832412,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.9976842987142938,0
Seal of Cleansing,White,2,{1}{W},Enchantment,8,1,Monocolored,-0.489895870960689,-0.583011823717694,-0.534923393030715,-0.507591604630823,-2.115422692339921,0
Search for Azcanta,Blue,2,{1}{U},Enchantment,25,1,Monocolored,0.685220296176568,0.772829626788571,0.762215370597728,0.761008607241287,2.9812739008041538,0.6908036742934958
Searing Spear,Red,2,{1}{R},Instant,22,1,Monocolored,0.668465157921759,0.533563488463936,0.533308529957414,0.537137981616797,2.272475157959906,0.5978023343742356
Secure the Wastes,White,1,{X}{W},Instant,17,1,Monocolored,0.105163619483591,-0.00903103377296038,0.151797128890225,0.164020272242647,0.4119499868435026,0.589997180437995
Seething Song,Red,3,{2}{R},Instant,1,1,Monocolored,-1.08798467082438,-0.849381048110764,-1.06903935452478,-1.02995639775463,-4.036361471214554,0
Selesnya Signet,Colorless,2,{2},Artifact,4,0,Colorless,-0.981326314342146,-0.902033341483874,-1.0057990123378,-0.981326314342149,-3.870484982505969,0
Selfless Spirit,White,2,{1}{W},Creature,36,1,Monocolored,1.36140032153263,1.65013880064557,1.60154045294554,1.58186756786442,6.19494714298816,1.722315347995764
Selvala's Stampede,Green,6,{4}{G}{G},Sorcery,22,2,Monocolored,0.532553553796108,0.636707791022579,0.64992801832413,0.537137981616797,2.356327344759614,0.6092664450072232
Sensei's Divining Top,Colorless,1,{1},Artifact,25,0,Colorless,0.57679534846935,0.593037884424393,0.503956758108988,0.57679534846935,2.250585339472081,0
Serendib Efreet,Blue,3,{2}{U},Creature,1,1,Monocolored,-1.04930749832412,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.9976842987142938,0
Serum Visions,Blue,1,{U},Sorcery,21,1,Monocolored,0.396132330426454,0.292003425325716,0.457006249743977,0.462514439741967,1.607656445238114,0.7896167554662713
Shadowmage Infiltrator,Blue Black,3,{1}{U}{B},Creature,3,2,Multicolored,-0.669014850131326,-0.693575072041779,-0.785352580045938,-0.669014850131326,-2.816957352350369,0.1876272527630436
Shallow Grave,Black,2,{1}{B},Instant,1,1,Monocolored,-0.999549868489561,-1.14129947980851,-1.06903935452478,-1.02995639775463,-4.239845100577481,0
Shardless Agent,Blue Green,3,{1}{G}{U},Artifact Creature,3,2,Multicolored,-0.669014850131326,-0.693575072041779,-0.785352580045938,-0.669014850131326,-2.816957352350369,0.1876272527630436
Show and Tell,Blue,3,{2}{U},Sorcery,20,1,Monocolored,0.323860338988925,0.630775724544587,0.380703969530539,0.387890897867137,1.723230930931188,0.2961309198502276
Shriekmaw,Black,5,{4}{B},Creature,33,1,Monocolored,1.44533774413935,1.46691705513814,1.37263361230523,1.35799694223993,5.642885353822651,0.7554537145873328
Shrine of Burning Rage,Colorless,2,{2},Artifact,4,0,Colorless,-0.981326314342146,-0.902033341483874,-1.0057990123378,-0.981326314342149,-3.870484982505969,0
"Sidisi, Brood Tyrant",Blue Black Green,4,{1}{B}{G}{U},Creature,1,3,Multicolored,-0.867561192750945,-0.964846381297549,-0.799966082859698,-0.867561192750945,-3.4999348496591374,0.05891323413687438
Siege-Gang Commander,Red,5,{3}{R}{R},Creature,22,2,Monocolored,0.668465157921759,0.628037882933758,0.64992801832413,0.537137981616797,2.483569040796444,1.0964190908064984
"Sigarda, Host of Herons",White Green,5,{2}{G}{W}{W},Creature,2,3,Multicolored,-0.768288021441136,-0.897196975619655,-0.711527621438023,-0.768288021441135,-3.145300639939949,0.053448494555074146
Silverblade Paladin,White,3,{1}{W}{W},Creature,3,2,Monocolored,-0.820484476763064,-0.693575072041779,-0.785352580045938,-0.880709314004973,-3.180121442855754,0.19330466391038387
Simic Signet,Colorless,2,{2},Artifact,19,0,Colorless,0.131617730523207,0.294297350139301,0.0725979665527635,0.131617730523207,0.6301307777384785,0
Sin Prodder,Red,3,{2}{R},Creature,1,1,Monocolored,-1.08798467082438,-0.849381048110764,-1.06903935452478,-1.02995639775463,-4.036361471214554,0
Sinkhole,Black,2,{B}{B},Sorcery,20,2,Monocolored,0.452102151508859,0.374052729580846,0.498845850074649,0.387890897867137,1.712891629031491,1.904029801377997
Sire of Insanity,Black Red,6,{4}{B}{R},Creature,2,2,Multicolored,-0.768288021441136,-1.13458455994249,-0.860893664170678,-0.768288021441135,-3.5320542669954387,0
Skinrender,Black,4,{2}{B}{B},Creature,21,2,Monocolored,0.528504889403513,0.454203449691604,0.57438693419939,0.462514439741967,2.019609713036474,1.2555604394986846
Skullclamp,Colorless,1,{1},Artifact,55,0,Colorless,2.80268343820007,2.85079632766447,2.66075071589011,2.80268343820006,11.11691391995471,0
Skymarcher Aspirant,White,1,{W},Creature,12,1,Monocolored,-0.225424986318787,-0.385324107646306,-0.229714272176964,-0.209097437131503,-1.04956080327356,1.373826761776655
Slagstorm,Red,3,{1}{R}{R},Sorcery,1,2,Monocolored,-1.08798467082438,-0.849381048110764,-0.936434748295418,-1.02995639775463,-3.903756864985192,0
Smallpox,Black,2,{B}{B},Sorcery,2,2,Monocolored,-0.923147130594907,-1.06154410036696,-0.860893664170678,-0.955332855879803,-3.8009177510123475,0.18155647168067657
Smash to Smithereens,Red,2,{1}{R},Instant,6,1,Monocolored,-0.669782330646727,-0.742522582600784,-0.68752795345759,-0.656838688380483,-2.7566715550855836,0
Smokestack,Colorless,4,{4},Artifact,19,0,Colorless,0.131617730523207,0.312298466592689,0.0725979665527635,0.131617730523207,0.6481318941918665,0
Smuggler's Copter,Colorless,2,{2},Artifact,29,0,Colorless,0.873580427100115,1.09185114455475,0.791529285813138,0.873580427100112,3.630541284568115,0
Snapcaster Mage,Blue,2,{1}{U},Creature,21,1,Monocolored,0.396132330426454,0.453808109022391,0.457006249743977,0.462514439741967,1.7694611289347888,1.2192743062885243
Sneak Attack,Red,4,{3}{R},Enchantment,28,1,Monocolored,1.17030796613494,0.950870890537808,0.991122211238041,0.984879232865777,4.097180300776566,0.41620503922161217
Snuff Out,Black,4,{3}{B},Instant,26,1,Monocolored,0.910518578876779,0.808965907438893,0.838517650811166,0.835632149116117,3.393634286242955,0.7411792343700085
Soldier of the Pantheon,White,1,{W},Creature,18,1,Monocolored,0.171281340644066,0.0662275810017088,0.228099409103663,0.238643814117477,0.7042521448669148,1.7412118870555533
Solemn Simulacrum,Colorless,4,{4},Artifact Creature,31,0,Colorless,1.0219729664155,1.16372836518618,0.935315549665213,1.02197296641549,4.142989847682383,0
Soltari Priest,White,2,{W}{W},Creature,1,2,Monocolored,-0.952719919084015,-1.14129947980851,-0.936434748295418,-1.02995639775463,-4.060410544942574,0
Soltari Trooper,White,2,{1}{W},Creature,11,1,Monocolored,-0.291542707479262,-0.343745685393059,-0.306016552390401,-0.283720979006333,-1.225025924269055,0.6352463347614212
Song of the Dryads,Green,3,{2}{G},Enchantment,3,1,Monocolored,-0.937772638322604,-0.693575072041779,-0.916434794097904,-0.880709314004973,-3.42849181846726,0
Sorcerous Spyglass,Colorless,2,{2},Artifact,26,0,Colorless,0.65099161812704,0.852585006230116,0.575849890035026,0.65099161812704,2.730418132519222,0
"Sorin, Lord of Innistrad",White Black,4,{2}{W}{B},Planeswalker,21,2,Multicolored,1.11790223344525,0.454203449691604,0.57438693419939,1.11790223344525,3.2643948507814944,0.7094046648681009
"Sorin, Solemn Visitor",White Black,4,{2}{W}{B},Planeswalker,2,2,Multicolored,-0.768288021441136,-0.893893889748092,-0.860893664170678,-0.768288021441135,-3.291363596801041,0
Soul-Scar Mage,Red,1,{R},Creature,15,1,Monocolored,0.0829818816730459,-0.159548263322299,-0.000807431536650178,0.0147731884929866,-0.06260062469291666,1.5968387503349304
Sower of Temptation,Blue,4,{2}{U}{U},Creature,50,2,Monocolored,2.49202008211478,2.51182570462588,2.76507837381686,2.62659715411204,10.395521314669558,2.0409294628394625
Spear of Heliod,White,3,{1}{W}{W},Enchantment Artifact,10,2,Monocolored,-0.357660428639738,-0.148254155800335,-0.256564991172755,-0.358344520881163,-1.1208240964939908,0.43933200319819554
Spectral Procession,Colorless,6,{2/W}{2/W}{2/W},Sorcery,20,0,Colorless,0.205814000180898,0.459578555926072,0.144491098478801,0.205814000180898,1.015697654766669,0
Spell Pierce,Blue,1,{U},Instant,2,1,Monocolored,-0.977035506886588,-1.137910255393,-0.992737074311342,-0.955332855879803,-4.063015692470733,0
Spell Queller,White Blue,3,{1}{W}{U},Creature,5,2,Multicolored,-0.470468507511707,-0.537769095972795,-0.634270411796457,-0.470468507511707,-2.112976522792666,0.3273804622911447
Spellseeker,Blue,3,{2}{U},Creature,2,1,Monocolored,-0.977035506886588,-0.771478060076272,-0.992737074311342,-0.955332855879803,-3.696583497154005,0
Spellskite,Colorless,2,{2},Artifact Creature,17,0,Colorless,-0.0167748087921736,0.134786591256211,-0.0711882972993115,-0.0167748087921736,0.030048676372552298,0
Sphinx of the Steel Wind,Colorless,8,{5}{W}{U}{B},Artifact Creature,18,ramp/cheat,Colorless,0.0574214608655169,1.25087057468475,0.915235562680292,0.0574214608655168,2.2809490590960757,0
Splinter Twin,Red,4,{2}{R}{R},Enchantment,19,2,Monocolored,0.417543753815167,0.312298466592689,0.423304765949909,0.313267355992307,1.466414342350072,0.7680094687475777
Sram's Expertise,White,4,{2}{W}{W},Sorcery,2,2,Monocolored,-0.88660219792354,-0.893893889748092,-0.860893664170678,-0.955332855879803,-3.596722607722113,0
Stalking Leonin,White,3,{2}{W},Creature,1,1,Monocolored,-0.952719919084015,-0.849381048110764,-1.06903935452478,-1.02995639775463,-3.901096719474189,0
Stasis Snare,White,3,{1}{W}{W},Enchantment,2,2,Monocolored,-0.88660219792354,-0.771478060076272,-0.860893664170678,-0.955332855879803,-3.474306778050293,0
Steppe Lynx,White,1,{W},Creature,12,1,Monocolored,-0.225424986318787,-0.385324107646306,-0.229714272176964,-0.209097437131503,-1.04956080327356,1.373826761776655
Stoke the Flames,Red,4,{2}{R}{R},Instant,1,2,Monocolored,-1.08798467082438,-0.964846381297549,-0.936434748295418,-1.02995639775463,-4.019222198171978,0
Stoneforge Mystic,White,2,{1}{W},Creature,31,1,Monocolored,1.03081171573025,1.25136190343784,1.22002905187835,1.20874985849027,4.71095252953671,1.5801071947215832
Stormblood Berserker,Red,2,{1}{R},Creature,23,1,Monocolored,0.752105625957289,0.613318867905481,0.609610810170852,0.611761523491627,2.586796827525249,1.3332622964108363
Stormbreath Dragon,Red,5,{3}{R}{R},Creature,2,2,Monocolored,-1.00434420278885,-0.897196975619655,-0.860893664170678,-0.955332855879803,-3.717767698458986,0
