deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,sphere,archetype,powered
290,1,"Sarkhan, the Dragonspeaker",MB,Red,5,{3}{R}{R},NA,NA,"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste. (He doesn't lose loyalty while he's not a planeswalker.)
−3: Sarkhan, the Dragonspeaker deals 4 damage to target creature.
−6: You get an emblem with ""At the beginning of your draw step, draw two additional cards"" and ""At the beginning of your end step, discard your hand.""",Planeswalker,Sarkhan,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Through the Breach,MB,Red,5,{4}{R},NA,NA,"You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice that creature at the beginning of the next end step.
Splice onto Arcane {2}{R}{R} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)",Instant,Arcane,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Thundermaw Hellkite,MB,Red,5,{3}{R}{R},5,5,"Flying
Haste (This creature can attack and {T} as soon as it comes under your control.)
When Thundermaw Hellkite enters the battlefield, it deals 1 damage to each creature with flying your opponents control. Tap those creatures.",Creature,Dragon,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Selvala's Stampede,MB,Green,6,{4}{G}{G},NA,NA,"Council's dilemma — Starting with you, each player votes for wild or free. Reveal cards from the top of your library until you reveal a creature card for each wild vote. Put those creature cards onto the battlefield, then shuffle the rest into your library. You may put a permanent card from your hand onto the battlefield for each free vote.",Sorcery,NA,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Angel of Serenity,MB,White,7,{4}{W}{W}{W},5,6,"Flying
When Angel of Serenity enters the battlefield, you may exile up to three other target creatures from the battlefield and/or creature cards from graveyards.
When Angel of Serenity leaves the battlefield, return the exiled cards to their owners' hands.",Creature,Angel,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Dragonlord Atarka,MB,Red Green,7,{5}{R}{G},8,8,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",Creature,Elder Dragon,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,"Elesh Norn, Grand Cenobite",MB,White,7,{5}{W}{W},4,7,"Vigilance
Other creatures you control get +2/+2.
Creatures your opponents control get -2/-2.",Creature,Praetor,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Sphinx of the Steel Wind,MB,Colorless,8,{5}{W}{U}{B},6,6,"Flying, first strike, vigilance, lifelink, protection from red and from green",Artifact Creature,Sphinx,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,Woodfall Primus,MB,Green,8,{5}{G}{G}{G},6,6,"Trample
When Woodfall Primus enters the battlefield, destroy target noncreature permanent.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Treefolk Shaman,red green blue white,red green blue,white,control combo,cheat,FALSE
290,1,"Ulamog, the Ceaseless Hunger",MB,Colorless,10,{10},10,10,"When you cast this spell, exile two target permanents.
Indestructible
Whenever Ulamog, the Ceaseless Hunger attacks, defending player exiles the top twenty cards of their library.",Creature,Eldrazi,red green blue white,red green blue,white,control combo,cheat,FALSE
291,1,Burst Lightning,MB,Red,1,{R},NA,NA,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Burst Lightning deals 2 damage to any target. If this spell was kicked, it deals 4 damage to that permanent or player instead.",Instant,NA,red,red,-,aggro,-,FALSE
291,1,Chain Lightning,MB,Red,1,{R},NA,NA,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",Sorcery,NA,red,red,-,aggro,-,FALSE
291,1,Figure of Destiny,MB,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin,red,red,-,aggro,-,FALSE
291,1,Grim Lavamancer,MB,Red,1,{R},1,1,"{R}, {T}, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage to any target.",Creature,Human Wizard,red,red,-,aggro,-,FALSE
291,1,Jackal Pup,MB,Red,1,{R},2,1,"Whenever Jackal Pup is dealt damage, it deals that much damage to you.",Creature,Jackal,red,red,-,aggro,-,FALSE
291,1,Lightning Bolt,MB,Red,1,{R},NA,NA,Lightning Bolt deals 3 damage to any target.,Instant,NA,red,red,-,aggro,-,FALSE
291,1,Cursed Scroll,MB,Colorless,1,{1},NA,NA,"{3}, {T}: Choose a card name, then reveal a card at random from your hand. If that card has the chosen name, Cursed Scroll deals 2 damage to any target.",Artifact,NA,red,red,-,aggro,-,FALSE
291,1,Abbot of Keral Keep,MB,Red,2,{1}{R},2,1,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When Abbot of Keral Keep enters the battlefield, exile the top card of your library. Until end of turn, you may play that card.",Creature,Human Monk,red,red,-,aggro,-,FALSE
291,1,Dire Fleet Daredevil,MB,Red,2,{1}{R},2,1,"First strike
When Dire Fleet Daredevil enters the battlefield, exile target instant or sorcery card from an opponent's graveyard. You may cast that card this turn, and you may spend mana as though it were mana of any type to cast that spell. If that card would be put into a graveyard this turn, exile it instead.",Creature,Human Pirate,red,red,-,aggro,-,FALSE
291,1,Magma Jet,MB,Red,2,{1}{R},NA,NA,Magma Jet deals 2 damage to any target. Scry 2.,Instant,NA,red,red,-,aggro,-,FALSE
291,1,Plated Geopede,MB,Red,2,{1}{R},1,1,"First strike
Landfall — Whenever a land enters the battlefield under your control, Plated Geopede gets +2/+2 until end of turn.",Creature,Insect,red,red,-,aggro,-,FALSE
291,1,Smash to Smithereens,MB,Red,2,{1}{R},NA,NA,Destroy target artifact. Smash to Smithereens deals 3 damage to that artifact's controller.,Instant,NA,red,red,-,aggro,-,FALSE
291,1,Porcelain Legionnaire,MB,Colorless,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike",Artifact Creature,Soldier,red,red,-,aggro,-,FALSE
291,1,Phyrexian Revoker,MB,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.",Artifact Creature,Horror,red,red,-,aggro,-,FALSE
291,1,Goblin Rabblemaster,MB,Red,3,{2}{R},2,2,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",Creature,Goblin Warrior,red,red,-,aggro,-,FALSE
291,1,Hanweir Garrison,MB,Red,3,{2}{R},2,3,"Whenever Hanweir Garrison attacks, create two 1/1 red Human creature tokens that are tapped and attacking.
(Melds with Hanweir Battlements.)",Creature,Human Soldier,red,red,-,aggro,-,FALSE
291,1,Sulfuric Vortex,MB,Red,3,{1}{R}{R},NA,NA,"At the beginning of each player's upkeep, Sulfuric Vortex deals 2 damage to that player.
If a player would gain life, that player gains no life instead.",Enchantment,NA,red,red,-,aggro,-,FALSE
291,1,Flametongue Kavu,MB,Red,4,{3}{R},4,2,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.",Creature,Kavu,red,red,-,aggro,-,FALSE
291,1,"Chandra, Torch of Defiance",MB,Red,4,{2}{R}{R},NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""",Planeswalker,Chandra,red,red,-,aggro,-,FALSE
291,1,Koth of the Hammer,MB,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth,red,red,-,aggro,-,FALSE
291,1,Fleetwheel Cruiser,MB,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle,red,red,-,aggro,-,FALSE
292,1,Falkenrath Gorger,MB,Red,1,{R},2,1,"Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",Creature,Vampire Berserker,red,red,-,aggro,-,FALSE
292,1,Soul-Scar Mage,MB,Red,1,{R},1,2,"Prowess
If a source you control would deal noncombat damage to a creature an opponent controls, put that many -1/-1 counters on that creature instead.",Creature,Human Wizard,red,red,-,aggro,-,FALSE
292,1,Figure of Destiny,MB,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin,red,red,-,aggro,-,FALSE
292,1,Goblin Guide,MB,Red,1,{R},2,2,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",Creature,Goblin Scout,red,red,-,aggro,-,FALSE
292,1,Chain Lightning,MB,Red,1,{R},NA,NA,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",Sorcery,NA,red,red,-,aggro,-,FALSE
292,1,Lightning Bolt,MB,Red,1,{R},NA,NA,Lightning Bolt deals 3 damage to any target.,Instant,NA,red,red,-,aggro,-,FALSE
292,1,Young Pyromancer,MB,Red,2,{1}{R},2,1,"Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token.",Creature,Human Shaman,red,red,-,aggro,-,FALSE
292,1,Stormblood Berserker,MB,Red,2,{1}{R},1,1,"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)
Menace (This creature can't be blocked except by two or more creatures.)",Creature,Human Berserker,red,red,-,aggro,-,FALSE
292,1,Abbot of Keral Keep,MB,Red,2,{1}{R},2,1,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When Abbot of Keral Keep enters the battlefield, exile the top card of your library. Until end of turn, you may play that card.",Creature,Human Monk,red,red,-,aggro,-,FALSE
292,1,Hellspark Elemental,MB,Red,2,{1}{R},3,1,"Trample, haste
At the beginning of the end step, sacrifice Hellspark Elemental.
Unearth {1}{R} ({1}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",Creature,Elemental,red,red,-,aggro,-,FALSE
292,1,Arc Trail,MB,Red,2,{1}{R},NA,NA,Arc Trail deals 2 damage to any target and 1 damage to another target.,Sorcery,NA,red,red,-,aggro,-,FALSE
292,1,Smash to Smithereens,MB,Red,2,{1}{R},NA,NA,Destroy target artifact. Smash to Smithereens deals 3 damage to that artifact's controller.,Instant,NA,red,red,-,aggro,-,FALSE
292,1,Magma Jet,MB,Red,2,{1}{R},NA,NA,Magma Jet deals 2 damage to any target. Scry 2.,Instant,NA,red,red,-,aggro,-,FALSE
292,1,Pia Nalaar,MB,Red,3,{2}{R},2,2,"When Pia Nalaar enters the battlefield, create a 1/1 colorless Thopter artifact creature token with flying.
{1}{R}: Target artifact creature gets +1/+0 until end of turn.
{1}, Sacrifice an artifact: Target creature can't block this turn.",Creature,Human Artificer,red,red,-,aggro,-,FALSE
292,1,Goblin Rabblemaster,MB,Red,3,{2}{R},2,2,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",Creature,Goblin Warrior,red,red,-,aggro,-,FALSE
292,1,"Alesha, Who Smiles at Death",MB,Red,3,{2}{R},3,2,"First strike
Whenever Alesha, Who Smiles at Death attacks, you may pay {W/B}{W/B}. If you do, return target creature card with power 2 or less from your graveyard to the battlefield tapped and attacking.",Creature,Human Warrior,red,red,-,aggro,-,FALSE
292,1,"Purphoros, God of the Forge",MB,Red,4,{3}{R},6,5,"Indestructible
As long as your devotion to red is less than five, Purphoros isn't a creature.
Whenever another creature enters the battlefield under your control, Purphoros deals 2 damage to each opponent.
{2}{R}: Creatures you control get +1/+0 until end of turn.",Enchantment Creature,God,red,red,-,aggro,-,FALSE
292,1,Koth of the Hammer,MB,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth,red,red,-,aggro,-,FALSE
292,1,"Sarkhan, the Dragonspeaker",MB,Red,5,{3}{R}{R},NA,NA,"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste. (He doesn't lose loyalty while he's not a planeswalker.)
−3: Sarkhan, the Dragonspeaker deals 4 damage to target creature.
−6: You get an emblem with ""At the beginning of your draw step, draw two additional cards"" and ""At the beginning of your end step, discard your hand.""",Planeswalker,Sarkhan,red,red,-,aggro,-,FALSE
292,1,Dire Fleet Daredevil,MB,Red,2,{1}{R},2,1,"First strike
When Dire Fleet Daredevil enters the battlefield, exile target instant or sorcery card from an opponent's graveyard. You may cast that card this turn, and you may spend mana as though it were mana of any type to cast that spell. If that card would be put into a graveyard this turn, exile it instead.",Creature,Human Pirate,red,red,-,aggro,-,FALSE
293,1,Bloodstained Mire,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle your library.",Land,NA,green black,green,black,ramp,-,FALSE
293,1,Thran Dynamo,MB,Colorless,4,{4},NA,NA,{T}: Add {C}{C}{C}.,Artifact,NA,green black,green,black,ramp,-,FALSE
293,1,Overgrown Tomb,MB,Colorless,0,NA,NA,NA,"({T}: Add {B} or {G}.)
As Overgrown Tomb enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Swamp Forest,green black,green,black,ramp,-,FALSE
293,1,"Rofellos, Llanowar Emissary",MB,Green,2,{G}{G},2,1,{T}: Add {G} for each Forest you control.,Creature,Elf Druid,green black,green,black,ramp,-,FALSE
293,1,Carnage Tyrant,MB,Green,6,{4}{G}{G},7,6,"This spell can't be countered.
Trample, hexproof",Creature,Dinosaur,green black,green,black,ramp,-,FALSE
293,1,Everflowing Chalice,MB,Colorless,0,{0},NA,NA,"Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.",Artifact,NA,green black,green,black,ramp,-,FALSE
293,1,Fyndhorn Elves,MB,Green,1,{G},1,1,{T}: Add {G} to your mana pool.,Creature,Elf Druid,green black,green,black,ramp,-,FALSE
293,1,Joraga Treespeaker,MB,Green,1,{G},1,1,"Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/2
{T}: Add {G}{G}.
LEVEL 5+
1/4
Elves you control have ""{T}: Add {G}{G}.""",Creature,Elf Druid,green black,green,black,ramp,-,FALSE
293,1,Gilded Lotus,MB,Colorless,5,{5},NA,NA,{T}: Add three mana of any one color.,Artifact,NA,green black,green,black,ramp,-,FALSE
293,1,Survival of the Fittest,MB,Green,2,{1}{G},NA,NA,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, and put it into your hand. Then shuffle your library.",Enchantment,NA,green black,green,black,ramp,-,FALSE
293,1,Garruk Wildspeaker,MB,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk,green black,green,black,ramp,-,FALSE
293,1,Llanowar Wastes,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {B} or {G}. Llanowar Wastes deals 1 damage to you.",Land,NA,green black,green,black,ramp,-,FALSE
293,1,Retrofitter Foundry,MB,Colorless,1,{1},NA,NA,"{3}: Untap Retrofitter Foundry.
{2}, {T}: Create a 1/1 colorless Servo artifact creature token.
{1}, {T}, Sacrifice a Servo: Create a 1/1 colorless Thopter artifact creature token with flying.
{T}, Sacrifice a Thopter: Create a 4/4 colorless Construct artifact creature token.",Artifact,NA,green black,green,black,ramp,-,FALSE
293,1,Llanowar Elves,MB,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid,green black,green,black,ramp,-,FALSE
293,1,Mind Stone,MB,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{1}, {T}, Sacrifice Mind Stone: Draw a card.",Artifact,NA,green black,green,black,ramp,-,FALSE
293,1,Gaea's Cradle,MB,Colorless,0,NA,NA,NA,{T}: Add {G} for each creature you control.,Land,NA,green black,green,black,ramp,-,FALSE
293,1,Bayou,MB,Colorless,0,NA,NA,NA,({T}: Add {B} or {G}.),Land,Swamp Forest,green black,green,black,ramp,-,FALSE
293,1,Sylvan Caryatid,MB,Green,2,{1}{G},0,3,"Defender, hexproof
{T}: Add one mana of any color.",Creature,Plant,green black,green,black,ramp,-,FALSE
293,1,Warden of the First Tree,MB,Green,1,{G},1,1,"{1}{W/B}: Warden of the First Tree becomes a Human Warrior with base power and toughness 3/3.
{2}{W/B}{W/B}: If Warden of the First Tree is a Warrior, it becomes a Human Spirit Warrior with trample and lifelink.
{3}{W/B}{W/B}{W/B}: If Warden of the First Tree is a Spirit, put five +1/+1 counters on it.",Creature,Human,green black,green,black,ramp,-,FALSE
293,1,Craterhoof Behemoth,MB,Green,8,{5}{G}{G}{G},5,5,"Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",Creature,Beast,green black,green,black,ramp,-,FALSE
293,1,"Nissa, Voice of Zendikar",MB,Green,3,{1}{G}{G},NA,NA,"+1: Create a 0/1 green Plant creature token.
−2: Put a +1/+1 counter on each creature you control.
−7: You gain X life and draw X cards, where X is the number of lands you control.",Planeswalker,Nissa,green black,green,black,ramp,-,FALSE
293,1,Skullclamp,MB,Colorless,1,{1},NA,NA,"Equipped creature gets +1/-1.
Whenever equipped creature dies, draw two cards.
Equip {1}",Artifact,Equipment,green black,green,black,ramp,-,FALSE
293,1,"Emrakul, the Promised End",MB,Colorless,13,{13},13,13,"This spell costs {1} less to cast for each card type among cards in your graveyard.
When you cast this spell, you gain control of target opponent during that player's next turn. After that turn, that player takes an extra turn.
Flying, trample, protection from instants",Creature,Eldrazi,green black,green,black,ramp,-,FALSE
293,1,Courser of Kruphix,MB,Green,3,{1}{G}{G},2,4,"Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.
Whenever a land enters the battlefield under your control, you gain 1 life.",Enchantment Creature,Centaur,green black,green,black,ramp,-,FALSE
293,1,Arbor Elf,MB,Green,1,{G},1,1,{T}: Untap target Forest.,Creature,Elf Druid,green black,green,black,ramp,-,FALSE
293,1,Mind Twist,MB,Black,1,{X}{B},NA,NA,Target player discards X cards at random.,Sorcery,NA,green black,green,black,ramp,-,FALSE
293,1,Deranged Hermit,MB,Green,5,{3}{G}{G},1,1,"Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.",Creature,Elf,green black,green,black,ramp,-,FALSE
293,1,"Ulamog, the Ceaseless Hunger",MB,Colorless,10,{10},10,10,"When you cast this spell, exile two target permanents.
Indestructible
Whenever Ulamog, the Ceaseless Hunger attacks, defending player exiles the top twenty cards of their library.",Creature,Eldrazi,green black,green,black,ramp,-,FALSE
293,1,"Vraska, Golgari Queen",MB,Black Green,4,{2}{B}{G},NA,NA,"+2: You may sacrifice another permanent. If you do, you gain 1 life and draw a card.
−3: Destroy target nonland permanent with converted mana cost 3 or less.
−9: You get an emblem with ""Whenever a creature you control deals combat damage to a player, that player loses the game.""",Planeswalker,Vraska,green black,green,black,ramp,-,FALSE
293,1,Necromancy,SB,Black,3,{2}{B},NA,NA,"You may cast Necromancy as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.
When Necromancy enters the battlefield, if it's on the battlefield, it becomes an Aura with ""enchant creature put onto the battlefield with Necromancy."" Put target creature card from a graveyard onto the battlefield under your control and attach Necromancy to it. When Necromancy leaves the battlefield, that creature's controller sacrifices it.",Enchantment,NA,green black,green,black,ramp,-,FALSE
293,1,Grafted Wargear,SB,Colorless,3,{3},NA,NA,"Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)",Artifact,Equipment,green black,green,black,ramp,-,FALSE
293,1,Caves of Koilos,SB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {W} or {B}. Caves of Koilos deals 1 damage to you.",Land,NA,green black,green,black,ramp,-,FALSE
293,1,Dread Wanderer,SB,Black,1,{B},2,1,"Dread Wanderer enters the battlefield tapped.
{2}{B}: Return Dread Wanderer from your graveyard to the battlefield. Activate this ability only any time you could cast a sorcery and only if you have one or fewer cards in hand.",Creature,Zombie Jackal,green black,green,black,ramp,-,FALSE
293,1,Tarmogoyf,SB,Green,2,{1}{G},*,1+*,Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.,Creature,Lhurgoyf,green black,green,black,ramp,-,FALSE
293,1,Ash Barrens,SB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
Basic landcycling {1} ({1}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand, then shuffle your library.)",Land,NA,green black,green,black,ramp,-,FALSE
293,1,Psychatog,SB,Blue Black,3,{1}{U}{B},1,2,"Discard a card: Psychatog gets +1/+1 until end of turn.
Exile two cards from your graveyard: Psychatog gets +1/+1 until end of turn.",Creature,Atog,green black,green,black,ramp,-,FALSE
293,1,Master of the Wild Hunt,SB,Green,4,{2}{G}{G},3,3,"At the beginning of your upkeep, create a 2/2 green Wolf creature token.
{T}: Tap all untapped Wolf creatures you control. Each Wolf tapped this way deals damage equal to its power to target creature. That creature deals damage equal to its power divided as its controller chooses among any number of those Wolves.",Creature,Human Shaman,green black,green,black,ramp,-,FALSE
293,1,Heir of Falkenrath,SB,Black,2,{1}{B},2,1,Discard a card: Transform Heir of Falkenrath. Activate this ability only once each turn.,Creature,Vampire,green black,green,black,ramp,-,FALSE
293,1,Wall of Roots,SB,Green,2,{1}{G},0,5,"Defender
Put a -0/-1 counter on Wall of Roots: Add {G}. Activate this ability only once each turn.",Creature,Plant Wall,green black,green,black,ramp,-,FALSE
293,1,"Nissa, Steward of Elements",SB,Blue Green,2,{X}{G}{U},NA,NA,"+2: Scry 2.
0: Look at the top card of your library. If it's a land card or a creature card with converted mana cost less than or equal to the number of loyalty counters on Nissa, Steward of Elements, you may put that card onto the battlefield.
−6: Untap up to two target lands you control. They become 5/5 Elemental creatures with flying and haste until end of turn. They're still lands.",Planeswalker,Nissa,green black,green,black,ramp,-,FALSE
293,1,Noose Constrictor,SB,Green,2,{1}{G},2,2,"Reach
Discard a card: Noose Constrictor gets +1/+1 until end of turn.",Creature,Snake,green black,green,black,ramp,-,FALSE
293,1,Exhume,SB,Black,2,{1}{B},NA,NA,Each player puts a creature card from their graveyard onto the battlefield.,Sorcery,NA,green black,green,black,ramp,-,FALSE
293,1,Falkenrath Gorger,SB,Red,1,{R},2,1,"Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",Creature,Vampire Berserker,green black,green,black,ramp,-,FALSE
293,1,Taiga,SB,Colorless,0,NA,NA,NA,({T}: Add {R} or {G}.),Land,Mountain Forest,green black,green,black,ramp,-,FALSE
293,1,Wild Mongrel,SB,Green,2,{1}{G},2,2,Discard a card: Wild Mongrel gets +1/+1 and becomes the color of your choice until end of turn.,Creature,Hound,green black,green,black,ramp,-,FALSE
293,11,Forest,MB,Colorless,0,NA,NA,NA,NA,Land,Forest,green black,green,black,ramp,-,FALSE
294,1,Misty Rainforest,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.",Land,NA,red green white,green white,red,aggro,-,FALSE
294,1,Verdant Catacombs,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA,red green white,green white,red,aggro,-,FALSE
294,1,Stirring Wildwood,MB,Colorless,0,NA,NA,NA,"Stirring Wildwood enters the battlefield tapped.
{T}: Add {G} or {W}.
{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.",Land,NA,red green white,green white,red,aggro,-,FALSE
294,1,Temple Garden,MB,Colorless,0,NA,NA,NA,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Forest Plains,red green white,green white,red,aggro,-,FALSE
294,1,Ash Barrens,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
Basic landcycling {1} ({1}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand, then shuffle your library.)",Land,NA,red green white,green white,red,aggro,-,FALSE
294,1,Rishadan Port,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}, {T}: Tap target land.",Land,NA,red green white,green white,red,aggro,-,FALSE
294,1,Elvish Mystic,MB,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid,red green white,green white,red,aggro,-,FALSE
294,1,Oath of Nissa,MB,Green,1,{G},NA,NA,"When Oath of Nissa enters the battlefield, look at the top three cards of your library. You may reveal a creature, land, or planeswalker card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
You may spend mana as though it were mana of any color to cast planeswalker spells.",Enchantment,NA,red green white,green white,red,aggro,-,FALSE
294,1,Kessig Prowler,MB,Green,1,{G},2,1,{4}{G}: Transform Kessig Prowler.,Creature,Werewolf Horror,red green white,green white,red,aggro,-,FALSE
294,1,Experiment One,MB,Green,1,{G},1,1,"Evolve (Whenever a creature enters the battlefield under your control, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)
Remove two +1/+1 counters from Experiment One: Regenerate Experiment One.",Creature,Human Ooze,red green white,green white,red,aggro,-,FALSE
294,1,Swords to Plowshares,MB,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA,red green white,green white,red,aggro,-,FALSE
