name,color,cmc,manaCost,types,count,pips,colorType,colordiff,cmcdiff,pipdiff,colortypediff,power,newcc
Spell Queller,Blue White,3,{1}{W}{U},Creature,18,2,Multicolored,0.205659376963377,-0.0501374300808409,-0.0637678443392121,0.205659376963376,0.29741347950669994,0.6308767852967372
Spell Snare,Blue,1,{U},Instant,2,1,Monocolored,-0.655460448207503,-0.830027880039976,-0.701381714956826,-0.701239256049165,-2.88810929925347,0
Spellgorger Weird,Red,3,{2}{R},Creature,1,1,Monocolored,-0.77871408732269,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.985160421294623,0
Spellseeker,Blue,3,{2}{U},Creature,19,1,Monocolored,0.00811087948284605,-0.01012275904245,-0.0771584589562745,-0.0770075830979512,-0.15617792161382965,0.4790918060397743
Spellskite,Colorless,2,{2},Artifact Creature,20,0,Colorless,-0.195638650424129,0.0168263954215318,-0.230371879046474,-0.195638650424129,-0.6048227844732003,0
Sphere of the Suns,Colorless,2,{2},Artifact,1,0,Colorless,-0.910194575565464,-0.735959143931299,-0.928797593943491,-0.910194575565464,-3.485145889005718,0
Sphinx of Foresight,Blue,4,{2}{U}{U},Creature,1,2,Monocolored,-0.6944940557187,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.84434485557062,0.07494750812982244
Sphinx of the Steel Wind,Black Blue White,8,{5}{W}{U}{B},Artifact Creature,54,ramp/cheat,Multicolored,2.11237535407041,1.946085531518,1.64250740827971,2.11237535407041,7.813343647938531,0
Sphinx's Revelation,Blue White,3,{X}{W}{U}{U},Instant,16,3,Multicolored,0.0997307115685417,-0.130166772157623,0.172033140037047,0.0997307115685414,0.2413277910165071,0.5728746188499843
Spider Spawning,Green,5,{4}{G},Sorcery,1,1,Monocolored,-0.776689644040648,-0.713963972815357,-0.738100730015682,-0.737958766222766,-2.966713113094453,0
Spirit of the Labyrinth,White,2,{1}{W},Enchantment Creature,2,1,Monocolored,-0.721841997062613,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.820801820455018,0.08580982103509213
Splinter Twin,Red,4,{2}{R}{R},Enchantment,52,2,Monocolored,1.21102199785389,1.11261511909386,1.25424504679397,1.13473625263088,4.7126184163726,1.1748136191132472
Sprite Dragon,Red Blue,2,{U}{R},Creature,6,2,Multicolored,-0.429912615405633,-0.53785768620687,-0.528948864739159,-0.429912615405633,-1.926631781757295,0.5613870498370814
Sprouting Thrinax,Black Green Red,3,{B}{R}{G},Creature,1,3,Multicolored,-0.694734278892719,-0.730386837733485,-0.625883726582152,-0.694734278892721,-2.7457391221010767,0.4064110744465668
Sram's Expertise,White,4,{2}{W}{W},Sorcery,7,2,Monocolored,-0.563835108304668,-0.477149171627208,-0.49018377970583,-0.517641705181161,-2.0488097648188672,0
Staggershock,Red,3,{2}{R},Instant,1,1,Monocolored,-0.77871408732269,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.985160421294623,0
Stalking Leonin,White,3,{2}{W},Creature,4,1,Monocolored,-0.658639241559435,-0.610342824618313,-0.627943684839114,-0.627800235701964,-2.524725986718826,0
Stasis Snare,White,3,{1}{W}{W},Enchantment,2,2,Monocolored,-0.721841997062613,-0.690372166695094,-0.684009204872475,-0.701239256049165,-2.7974626246793473,0
Steel Hellkite,Colorless,6,{6},Artifact Creature,2,0,Colorless,-0.872586368979078,-0.678535010363035,-0.892038345791017,-0.872586368979078,-3.315746094112208,0
Steel Leaf Champion,Green,3,{G}{G}{G},Creature,2,3,Monocolored,-0.740390746587202,-0.690372166695094,-0.572689268807539,-0.701239256049165,-2.704691438139,0.8308672840876055
Steppe Lynx,White,1,{W},Creature,11,1,Monocolored,-0.437429597298312,-0.528963568578186,-0.370910579427122,-0.370763664486758,-1.708067409790378,1.1914748057551157
Stoke the Flames,Red,4,{2}{R}{R},Instant,2,2,Monocolored,-0.739699654280012,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.778737763575645,0
Stonecoil Serpent,Colorless,0,{X},Artifact Creature,26,0,Colorless,0.0300105890941869,-0.294615647519913,-0.00981639013162669,0.0300105890941869,-0.24441085946316587,0
Stoneforge Mystic,White,2,{1}{W},Creature,98,1,Monocolored,2.31189026708994,3.10720913592263,2.82364373069335,2.82383372061651,11.066576854322431,2.083593961832944
Storm's Wrath,Red,4,{2}{R}{R},Sorcery,6,2,Monocolored,-0.5836419221093,-0.512477266976565,-0.528948864739159,-0.554361215354762,-2.1794292691797863,0
Stormblood Berserker,Red,2,{1}{R},Creature,32,1,Monocolored,0.430733337000328,0.492269893960162,0.400188736808853,0.400346049158859,1.723538016928202,1.2124673260418724
Stormbreath Dragon,Red,5,{3}{R}{R},Creature,3,2,Monocolored,-0.700685221237334,-0.631451282538141,-0.645244119839146,-0.664519745875564,-2.641900369490185,0
Stormfist Crusader,Black Red,2,{B}{R},Creature,2,2,Multicolored,-0.641769946195301,-0.696338852386414,-0.684009204872475,-0.641769946195303,-2.6638879496494927,0.4242440152876237
Strategic Planning,Blue,2,{1}{U},Sorcery,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0
Stromkirk Noble,Red,1,{R},Creature,25,1,Monocolored,0.157632305701582,-0.0606413063042904,0.143155631396861,0.143309477943654,0.38345610873780656,1.6833305673171723
Student of Warfare,White,1,{W},Creature,67,1,Monocolored,1.33224755679068,1.3443254805174,1.68535426386881,1.68552890523489,6.04745620641178,2.4022001938973885
Sublime Epiphany,Blue,6,{4}{U}{U},Instant,1,2,Monocolored,-0.6944940557187,-0.72148026418348,-0.722774289905804,-0.737958766222766,-2.87670737603075,0
Subterranean Tremors,Red,1,{X}{R},Sorcery,20,1,Monocolored,-0.0374398595118075,-0.227899257116396,-0.0404394438974185,-0.0402880729243504,-0.3460666334499724,0.43910045865139996
Sulfuric Vortex,Red,3,{1}{R}{R},Enchantment,75,2,Monocolored,2.10835395783548,2.23069881910744,2.14584200256054,1.97928498662369,8.464179766127149,1.6837420765389395
Sultai Emissary,Black,2,{1}{B},Creature,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
Sun Titan,White,6,{4}{W}{W},Creature,47,2,Monocolored,0.700220001758894,1.254001411557,1.06041962162733,0.951138701762872,3.965779736706096,1.094802790257253
Sunder,Blue,5,{3}{U}{U},Instant,1,2,Monocolored,-0.6944940557187,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.869191084662627,0
Sundering Titan,Colorless,8,{8},Artifact Creature,60,ramp/cheat,Colorless,1.30868961303131,2.2818319171473,1.92946047687817,1.30868961303131,6.828671620088089,0
Supreme Verdict,Blue White,4,{1}{W}{W}{U},Sorcery,15,3,Multicolored,0.0467663788711239,-0.194524408832352,0.118838682262434,0.0467663788711239,0.01784703117232981,0.4599268914482935
Supreme Will,Blue,3,{2}{U},Instant,27,1,Monocolored,0.320379739572422,0.309994609264677,0.216593661514573,0.216748498290855,1.0637165086425269,0.19288498491911743
"Surrak, the Hunt Caller",Green,4,{2}{G}{G},Legendary Creature,10,2,Monocolored,-0.449999566959633,-0.371164885579137,-0.373888524605843,-0.407483174660359,-1.6025361518049719,0.5298820457187385
Survival of the Fittest,Green,2,{1}{G},Enchantment,85,1,Monocolored,2.27241774204882,2.59214534583911,2.34629653492822,2.3464800883597,9.55733971117585,1.291800952810236
Swallow Whole,White,1,{W},Sorcery,1,1,Monocolored,-0.753443374814202,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.092982341255047,0
Sweet-Gum Recluse,Green,6,{4}{G}{G},Creature,1,2,Monocolored,-0.776689644040648,-0.72148026418348,-0.722774289905804,-0.737958766222766,-2.958902964352698,0
Sweltering Suns,Red,3,{1}{R}{R},Sorcery,20,2,Monocolored,-0.0374398595118075,0.0298919119959408,0.0137623257274457,-0.0402880729243504,-0.0340736947127714,0.6863091152481496
Sword of Body and Mind,Colorless,3,{3},Artifact,37,0,Colorless,0.443700861544433,0.710141319648585,0.394535339545594,0.443700861544433,1.992078382283045,0
Sword of Feast and Famine,Colorless,3,{3},Artifact,38,0,Colorless,0.481309068130819,0.750155990686976,0.431294587698068,0.481309068130819,2.144068714646682,0
Sword of Fire and Ice,Colorless,3,{3},Artifact,79,0,Colorless,2.02324553817265,2.390757503261,1.93842376194953,2.02324553817265,8.37567234155583,0
Sword of Kaldra,Colorless,4,{4},Legendary Artifact,1,0,Colorless,-0.910194575565464,-0.68911774372335,-0.928797593943491,-0.910194575565464,-3.438304488797769,0
Sword of Light and Shadow,Colorless,3,{3},Artifact,39,0,Colorless,0.518917274717205,0.790170661725367,0.468053835850543,0.518917274717205,2.2960590470103197,0
Sword of Sinew and Steel,Colorless,3,{3},Artifact,14,0,Colorless,-0.421287889942446,-0.210196114234404,-0.450927367961322,-0.421287889942446,-1.503699262080618,0
Sword of the Animist,Colorless,2,{2},Legendary Artifact,1,0,Colorless,-0.910194575565464,-0.735959143931299,-0.928797593943491,-0.910194575565464,-3.485145889005718,0
Sword of Truth and Justice,Colorless,3,{3},Artifact,9,0,Colorless,-0.609328922874376,-0.410269469426359,-0.634723608723695,-0.609328922874376,-2.263650923898806,0
Sword of War and Peace,Colorless,3,{3},Artifact,46,0,Colorless,0.782174720821908,1.0702733589941,0.725368572917865,0.782174720821908,3.359991373555781,0
Swords to Plowshares,White,1,{W},Instant,109,1,Monocolored,2.65950542235741,2.74929226733908,3.22755289634077,3.22774833252612,11.86409891856338,1.7265747493379762
Sylvan Advocate,Green,2,{1}{G},Creature,25,1,Monocolored,0.0944838948420583,0.214927853145961,0.143155631396861,0.143309477943654,0.5958768573285342,1.0288828705202029
Sylvan Caryatid,Green,2,{1}{G},Creature,68,1,Monocolored,1.65533648534024,1.91860038957605,1.72207327892767,1.72224841540849,7.01825856925245,1.7932798602852997
Sylvan Library,Green,2,{1}{G},Enchantment,103,1,Monocolored,2.92579789621085,3.30531059364706,3.00723880598763,3.00743127148452,12.24577856733006,1.4612730316739837
Syncopate,Blue,1,{X}{U},Instant,1,1,Monocolored,-0.6944940557187,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.034033022159545,0
"Tajic, Legion's Edge",Red White,3,{1}{R}{W},Legendary Creature,3,2,Multicolored,-0.588805613497884,-0.650357495656704,-0.645244119839146,-0.588805613497886,-2.4732128424916198,0.260741744704605
Tajuru Paragon,Green,2,{1}{G},Creature,1,1,Monocolored,-0.776689644040648,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.988708284210395,0.005629979774823864
Talisman of Conviction,Colorless,2,{2},Artifact,20,0,Colorless,-0.195638650424129,0.0168263954215318,-0.230371879046474,-0.195638650424129,-0.6048227844732003,0
Talisman of Creativity,Colorless,2,{2},Artifact,10,0,Colorless,-0.57172071628799,-0.379376520027327,-0.59796436057122,-0.57172071628799,-2.1207823131745274,0
Talisman of Curiosity,Colorless,2,{2},Artifact,15,0,Colorless,-0.38367968335606,-0.181275062302897,-0.414168119808847,-0.38367968335606,-1.362802548823864,0
Talisman of Dominance,Colorless,2,{2},Artifact,41,0,Colorless,0.594133687889977,0.848852517864135,0.541572332155492,0.594133687889977,2.578692225799581,0
Talisman of Hierarchy,Colorless,2,{2},Artifact,16,0,Colorless,-0.346071476769673,-0.141654770758012,-0.377408871656372,-0.346071476769673,-1.2112065959537301,0
Talisman of Impulse,Colorless,2,{2},Artifact,34,0,Colorless,0.330876241785275,0.571510477049934,0.28425759508817,0.330876241785275,1.5175205557086542,0
Talisman of Indulgence,Colorless,2,{2},Artifact,40,0,Colorless,0.556525481303591,0.809232226319249,0.504813084003017,0.556525481303591,2.427096272929448,0
Talisman of Progress,Colorless,2,{2},Artifact,42,0,Colorless,0.631741894476363,0.888472809409021,0.578331580307967,0.631741894476363,2.730288178669714,0
Talisman of Resilience,Colorless,2,{2},Artifact,15,0,Colorless,-0.38367968335606,-0.181275062302897,-0.414168119808847,-0.38367968335606,-1.362802548823864,0
Talisman of Unity,Colorless,2,{2},Artifact,35,0,Colorless,0.368484448371661,0.61113076859482,0.321016843240645,0.368484448371661,1.669116508578787,0
"Talrand, Sky Summoner",Blue,4,{2}{U}{U},Legendary Creature,2,2,Monocolored,-0.655460448207503,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.694498557503136,0.14215101778084913
Talrand's Invocation,Blue,4,{2}{U}{U},Sorcery,1,2,Monocolored,-0.6944940557187,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.84434485557062,0
"Tamiyo, Field Researcher",Green Blue White,4,{1}{G}{W}{U},Legendary Planeswalker,1,3,Multicolored,-0.694734278892719,-0.68911774372335,-0.625883726582152,-0.694734278892721,-2.7044700280909417,0.06890828043634849
"Tamiyo, the Moon Sage",Blue,5,{3}{U}{U},Legendary Planeswalker,4,2,Monocolored,-0.577393233185109,-0.590194937399533,-0.606479034805817,-0.627800235701964,-2.401867441092423,0
Tangle Wire,Colorless,3,{3},Artifact,64,0,Colorless,1.45912243937686,1.79053743768514,1.38703503966241,1.45912243937686,6.0958173561012705,0
Tarfire,Red,1,{R},Tribal Instant,1,1,Monocolored,-0.77871408732269,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.118253053763535,0
Tarmogoyf,Green,2,{1}{G},Creature,36,1,Monocolored,0.493771766829966,0.650751060139706,0.547064797044277,0.547224089853263,2.2388117138672117,1.2863098844483254
"Tasigur, the Golden Fang",Black,6,{5}{B},Legendary Creature,43,1,Monocolored,0.941241349116144,1.08222039627522,0.804097902456269,0.804260661068468,3.6318203089161014,0.3636959416570851
Tectonic Giant,Red,4,{2}{R}{R},Creature,2,2,Monocolored,-0.739699654280012,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.778737763575645,0.10492842871266557
Tectonic Reformation,Red,2,{1}{R},Enchantment,1,1,Monocolored,-0.77871408732269,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.990732727492437,0
"Teferi, Hero of Dominaria",Blue White,5,{3}{W}{U},Legendary Planeswalker,56,2,Multicolored,2.21830401946524,1.55513500980809,1.40930538692729,2.21830401946524,7.40104843566586,0.6325090259023712
"Teferi, Mage of Zhalfir",Blue,5,{2}{U}{U}{U},Legendary Creature,1,3,Monocolored,-0.6944940557187,-0.713963972815357,-0.625883726582152,-0.737958766222766,-2.772300521338975,0.2901438052970076
"Teferi, Time Raveler",Blue White,3,{1}{W}{U},Legendary Planeswalker,21,2,Multicolored,0.364552375055629,0.0699065830343317,0.0525274107607746,0.364552375055629,0.8515387439063643,0.42520696396442204
Teferi's Tutelage,Blue,3,{2}{U},Enchantment,2,1,Monocolored,-0.655460448207503,-0.690372166695094,-0.701381714956826,-0.701239256049165,-2.7484535859085883,0
Telling Time,Blue,2,{1}{U},Instant,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0
Tempest Djinn,Blue,3,{U}{U}{U},Creature,1,3,Monocolored,-0.6944940557187,-0.730386837733485,-0.625883726582152,-0.737958766222766,-2.788723386257103,0.7935700020295593
Tendrils of Agony,Black,4,{2}{B}{B},Sorcery,5,2,Monocolored,-0.550651356113935,-0.547805362325922,-0.567713949772488,-0.591080725528363,-2.257251393740708,0.31581337800090586
Terastodon,Green,8,{6}{G}{G},Creature,38,ramp/cheat,Monocolored,0.566369561736858,1.05076183650652,0.877299225350491,0.620663110200464,3.1150937337943336,0
Terminate,Black Red,2,{B}{R},Instant,21,2,Multicolored,0.364552375055629,0.0564466869664176,0.0525274107607746,0.364552375055629,0.8380788478384502,0.882200889154125
Terminus,White,6,{4}{W}{W},Sorcery,12,2,Monocolored,-0.405828219546723,-0.249082472158582,-0.296358354539186,-0.334044154313157,-1.285313200557648,0
Territorial Hellkite,Red,4,{2}{R}{R},Creature,1,2,Monocolored,-0.77871408732269,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.92856488717461,0.03509447772198944
Terror,Black,2,{1}{B},Instant,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
Terror of the Peaks,Red,5,{3}{R}{R},Creature,6,2,Monocolored,-0.5836419221093,-0.507682247122316,-0.528948864739159,-0.554361215354762,-2.1746342493255373,0.12234709360912378
"Tetzimoc, Primal Death",Black,6,{4}{B}{B},Legendary Creature,1,2,Monocolored,-0.707692693506575,-0.72148026418348,-0.722774289905804,-0.737958766222766,-2.889906013818625,0
"Teyo, the Shieldmage",White,3,{2}{W},Legendary Planeswalker,1,1,Monocolored,-0.753443374814202,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.959889708786135,0
"Teysa, Orzhov Scion",Black White,3,{1}{W}{B},Legendary Creature,1,2,Multicolored,-0.694734278892719,-0.730386837733485,-0.722774289905804,-0.694734278892721,-2.842629685424729,0.18171246247071526
Tezzeret the Seeker,Blue,5,{3}{U}{U},Legendary Planeswalker,10,2,Monocolored,-0.343191588117927,-0.342656866567884,-0.373888524605843,-0.407483174660359,-1.467220153952013,0.009322084339157722
"Tezzeret, Agent of Bolas",Black Blue,4,{2}{U}{B},Legendary Planeswalker,9,2,Multicolored,-0.271019617313381,-0.406492980928494,-0.412653609639172,-0.271019617313381,-1.361185825194428,0.29925533592990505
"Tezzeret, Artifice Master",Blue,5,{3}{U}{U},Legendary Planeswalker,27,2,Monocolored,0.320379739572422,0.358701000788454,0.285117920960748,0.216748498290855,1.180947159612479,0.5687085533040165
"Thalia, Guardian of Thraben",White,2,{1}{W},Legendary Creature,55,1,Monocolored,0.953031023771606,1.40353659949254,1.24472608316254,1.24489478315168,4.846188489578366,1.5939372443647482
"Thalia, Heretic Cathar",White,3,{2}{W},Legendary Creature,45,1,Monocolored,0.637017246255716,1.03025868795571,0.877535932573981,0.87769968141567,3.422511548201077,1.0322957787427391
Thalia's Lancers,White,5,{3}{W}{W},Creature,2,2,Monocolored,-0.721841997062613,-0.672707627676749,-0.684009204872475,-0.701239256049165,-2.7797980856610023,0
Thalia's Lieutenant,White,2,{1}{W},Creature,2,1,Monocolored,-0.721841997062613,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.820801820455018,0.08580982103509213
"Thassa, Deep-Dwelling",Blue,4,{3}{U},Legendary Enchantment Creature,3,1,Monocolored,-0.616426840696306,-0.618461553024636,-0.66466269989797,-0.664519745875564,-2.5640708394944762,0
Thassa's Intervention,Blue,2,{X}{U}{U},Instant,4,2,Monocolored,-0.577393233185109,-0.617098269296642,-0.606479034805817,-0.627800235701964,-2.428770772989532,0.2512369024465938
Thassa's Oracle,Blue,2,{U}{U},Creature,8,2,Monocolored,-0.421258803140321,-0.458617103117098,-0.451418694672501,-0.48092219500756,-1.81221679593748,1.159325754871105
The Abyss,Black,4,{3}{B},World Enchantment,13,1,Monocolored,-0.236568681328656,-0.265180599531066,-0.29747254930941,-0.297324644139556,-1.096546474308688,0
The Antiquities War,Blue,4,{3}{U},Enchantment,13,1,Monocolored,-0.226090765584336,-0.265180599531066,-0.29747254930941,-0.297324644139556,-1.086068558564368,0
The Eldest Reborn,Black,5,{4}{B},Enchantment,1,1,Monocolored,-0.707692693506575,-0.713963972815357,-0.738100730015682,-0.737958766222766,-2.89771616256038,0
The First Iroan Games,Green,3,{2}{G},Enchantment,6,1,Monocolored,-0.595195156773417,-0.530313482541531,-0.554505654721402,-0.554361215354762,-2.234375509391112,0
The Flame of Keld,Red,2,{1}{R},Enchantment,1,1,Monocolored,-0.77871408732269,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.990732727492437,0
The Gitrog Monster,Black Green,5,{3}{B}{G},Legendary Creature,3,2,Multicolored,-0.588805613497884,-0.631451282538141,-0.645244119839146,-0.588805613497886,-2.454306629373057,0.009056162638168089
The Immortal Sun,Colorless,6,{6},Legendary Artifact,1,0,Colorless,-0.910194575565464,-0.72148026418348,-0.928797593943491,-0.910194575565464,-3.470667009257899,0
The Locust God,Red Blue,6,{4}{U}{R},Legendary Creature,1,2,Multicolored,-0.694734278892719,-0.72148026418348,-0.722774289905804,-0.694734278892721,-2.8337231118747237,0
The Mirari Conjecture,Blue,5,{4}{U},Enchantment,1,1,Monocolored,-0.6944940557187,-0.713963972815357,-0.738100730015682,-0.737958766222766,-2.884517524772505,0
The Ozolith,Colorless,1,{1},Legendary Artifact,3,0,Colorless,-0.834978162392692,-0.796576289877555,-0.855279097638542,-0.834978162392692,-3.321811712301481,0
The Royal Scions,Red Blue,3,{1}{U}{R},Legendary Planeswalker,2,2,Multicolored,-0.641769946195301,-0.690372166695094,-0.684009204872475,-0.641769946195303,-2.657921263958173,0
The Scarab God,Black Blue,5,{3}{U}{B},Legendary Creature,44,2,Multicolored,1.58273202709623,1.06005886814479,0.94412436652734,1.58273202709623,5.1696472888645895,0.7015583980286616
The Wanderer,White,4,{3}{W},Legendary Planeswalker,1,1,Monocolored,-0.753443374814202,-0.68911774372335,-0.738100730015682,-0.737958766222766,-2.918620614776,0
Thermo-Alchemist,Red,2,{1}{R},Creature,1,1,Monocolored,-0.77871408732269,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.990732727492437,0.004622934008788007
Thief of Sanity,Black Blue,3,{1}{U}{B},Creature,26,2,Multicolored,0.629374038542719,0.269979938226286,0.246352835927419,0.629374038542716,1.77508085123914,0.7538930961743141
Thieving Skydiver,Blue,2,{1}{U},Creature,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0.04568406146670061
Thing in the Ice,Blue,2,{1}{U},Creature,31,1,Monocolored,0.47651416961721,0.452649602415276,0.363469721749997,0.363626538985259,1.656260032767742,1.2024105896188884
Thirst for Knowledge,Blue,3,{2}{U},Instant,35,1,Monocolored,0.632648599661997,0.630111977571803,0.510345781985421,0.510504579679662,2.283610938898883,0.3761888348936488
Thought Scour,Blue,1,{U},Instant,2,1,Monocolored,-0.655460448207503,-0.830027880039976,-0.701381714956826,-0.701239256049165,-2.88810929925347,0
Thought Vessel,Colorless,2,{2},Artifact,9,0,Colorless,-0.609328922874376,-0.418996811572213,-0.634723608723695,-0.609328922874376,-2.2723782660446603,0
Thought-Knot Seer,Colorless,4,{3}{C},Creature,7,0,Colorless,-0.684545336047148,-0.477149171627208,-0.708242105028644,-0.684545336047148,-2.5544819487501482,0
Thoughtseize,Black,1,{B},Sorcery,86,1,Monocolored,2.62943572608702,1.9799056936034,2.38301554998708,2.3831995985333,9.3755565682108,2.665529303722477
Thousand-Year Storm,Red Blue,6,{4}{U}{R},Enchantment,16,2,Multicolored,0.0997307115685417,-0.0773014568768015,-0.14129801440587,0.0997307115685414,-0.019138048145588407,0.10965429882063865
Thraben Inspector,White,1,{W},Creature,30,1,Monocolored,0.16299657998188,0.106616644507815,0.326750706691141,0.326907028811658,0.923270959992494,1.7788888233348192
Thragtusk,Green,5,{4}{G},Creature,73,1,Monocolored,1.83683097260747,2.25649287716443,1.90566835422195,1.90584596627649,7.904838170270341,0.9481643805780617
Thran Dynamo,Colorless,4,{4},Artifact,26,0,Colorless,0.0300105890941869,0.194084640010575,-0.00981639013162669,0.0300105890941869,0.24428942806732212,0
Thran Temporal Gateway,Colorless,4,{4},Legendary Artifact,1,0,Colorless,-0.910194575565464,-0.68911774372335,-0.928797593943491,-0.910194575565464,-3.438304488797769,0
Thrashing Brontodon,Green,3,{1}{G}{G},Creature,4,2,Monocolored,-0.667792951680309,-0.610342824618313,-0.606479034805817,-0.627800235701964,-2.512415046806403,0.5058472333969057
Three Visits,Green,2,{1}{G},Sorcery,2,1,Monocolored,-0.740390746587202,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.839350569979607,0
Thrill of Possibility,Red,2,{1}{R},Instant,1,1,Monocolored,-0.77871408732269,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.990732727492437,0
Throne of the God-Pharaoh,Colorless,2,{2},Legendary Artifact,1,0,Colorless,-0.910194575565464,-0.735959143931299,-0.928797593943491,-0.910194575565464,-3.485145889005718,0
Through the Breach,Red,5,{4}{R},Instant,46,1,Monocolored,0.976935399597819,1.14257155842201,0.914254947632837,0.914419191589271,3.948181097241937,0.24554013321912344
Thrummingbird,Blue,2,{1}{U},Creature,3,1,Monocolored,-0.616426840696306,-0.656718560841528,-0.66466269989797,-0.664519745875564,-2.602327847311368,0.18135114972154168
"Thrun, the Last Troll",Green,4,{2}{G}{G},Legendary Creature,36,2,Monocolored,0.493771766829966,0.547365593504145,0.634003686260708,0.547224089853263,2.222365136448082,1.2840352999272706
Thunderbreak Regent,Red,4,{2}{R}{R},Creature,2,2,Monocolored,-0.739699654280012,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.778737763575645,0.10492842871266557
Thundering Rebuke,Red,2,{1}{R},Sorcery,1,1,Monocolored,-0.77871408732269,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.990732727492437,0
Thundermaw Hellkite,Red,5,{3}{R}{R},Creature,68,2,Monocolored,1.83525292653674,2.05021115147139,1.87448640732723,1.72224841540849,7.4821989007438505,1.608012809516652
Tidehollow Sculler,Black White,2,{W}{B},Artifact Creature,27,2,Multicolored,0.682338371240136,0.294168436235733,0.285117920960748,0.682338371240134,1.943963099676751,0.9689363316786433
Tidings,Blue,5,{3}{U}{U},Sorcery,2,2,Monocolored,-0.655460448207503,-0.672707627676749,-0.684009204872475,-0.701239256049165,-2.713416536805892,0
Time Spiral,Blue,6,{4}{U}{U},Sorcery,24,2,Monocolored,0.203278917038831,0.26626057368676,0.168822665860761,0.106589967770053,0.744952124356405,0.36202721670074467
Time Walk,Blue,2,{1}{U},Sorcery,32,1,Monocolored,0.515547777128406,0.492269893960162,0.400188736808853,0.400346049158859,1.8083524570562801,0.5318557998240768
Time Warp,Blue,5,{3}{U}{U},Sorcery,7,2,Monocolored,-0.460292410651518,-0.466425901983708,-0.49018377970583,-0.517641705181161,-1.934543797522217,0
Time Wipe,Blue White,5,{2}{W}{W}{U},Sorcery,3,3,Multicolored,-0.588805613497884,-0.631451282538141,-0.519494811032925,-0.588805613497886,-2.328557320566836,0.06766039773765851
Timely Reinforcements,White,3,{2}{W},Sorcery,7,1,Monocolored,-0.563835108304668,-0.49029881150314,-0.517786639662546,-0.517641705181161,-2.089562264651515,0
Timetwister,Blue,3,{2}{U},Sorcery,24,1,Monocolored,0.203278917038831,0.189950596149504,0.106436616338006,0.106589967770053,0.606256097296394,0.11444522197937773
Tinker,Blue,3,{2}{U},Sorcery,55,1,Monocolored,1.41332074988594,1.43040539833962,1.24472608316254,1.24489478315168,5.33334701453978,0.7259383273697804
Tireless Tracker,Green,3,{2}{G},Creature,40,1,Monocolored,0.63896735664375,0.830185332763758,0.693940857279701,0.694102130547666,2.857195677234875,0.9628174700436175
"Titania, Protector of Argoth",Green,5,{3}{G}{G},Legendary Creature,1,2,Monocolored,-0.776689644040648,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.951386672984575,0
Tithe Taker,White,2,{1}{W},Creature,22,1,Monocolored,-0.0898144420308319,0.0960669785113035,0.0329985862202935,0.0331509474228513,0.07240207012361641,0.9306673059337939
Tombstalker,Black,4,{6}{B}{B},Creature,3,2,Monocolored,-0.629172024810255,-0.618461553024636,-0.645244119839146,-0.664519745875564,-2.557397443549601,0.19991691180469096
Toolcraft Exemplar,White,1,{W},Creature,1,1,Monocolored,-0.753443374814202,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.092982341255047,0.6455405865360554
Tooth and Nail,Green,7,{5}{G}{G},Sorcery,34,2,Monocolored,0.421173971923074,0.581718487914293,0.55647351619405,0.473785069506061,2.033151045537478,0.4465574370056746
"Toothy, Imaginary Friend",Blue,4,{3}{U},Legendary Creature,1,1,Monocolored,-0.6944940557187,-0.68911774372335,-0.738100730015682,-0.737958766222766,-2.859671295680498,0
