deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,types,subtypes
400,1,Hero's Downfall,MB,Sultai (BUG) Time Walk Tempo 1.9.18.txt,Black,3,{1}{B}{B},NA,NA,Instant,NA
400,1,"Polukranos, World Eater",MB,Sultai (BUG) Time Walk Tempo 1.9.18.txt,Green,4,{2}{G}{G},5,5,Creature,Hydra
400,1,"Venser, Shaper Savant",MB,Sultai (BUG) Time Walk Tempo 1.9.18.txt,Blue,4,{2}{U}{U},2,2,Creature,Human Wizard
400,1,Mystic Snake,MB,Sultai (BUG) Time Walk Tempo 1.9.18.txt,Blue Green,4,{1}{G}{U}{U},2,2,Creature,Snake
400,1,Glen Elendra Archmage,MB,Sultai (BUG) Time Walk Tempo 1.9.18.txt,Blue,4,{3}{U},2,2,Creature,Faerie Wizard
400,1,Murderous Cut,MB,Sultai (BUG) Time Walk Tempo 1.9.18.txt,Black,5,{4}{B},NA,NA,Instant,NA
401,1,Breeding Pool,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,Forest Island
401,1,Lumbering Falls,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,NA
401,1,Raging Ravine,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,NA
401,1,Scalding Tarn,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,NA
401,1,Stomping Ground,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,Mountain Forest
401,1,Tropical Island,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,Forest Island
401,1,Terramorphic Expanse,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,NA
401,1,Taiga,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,Mountain Forest
401,1,Volcanic Island,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,Island Mountain
401,1,Yavimaya Coast,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,NA,NA,NA,Land,NA
401,1,Earthquake,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,1,{X}{R},NA,NA,Sorcery,NA
401,1,Oath of Nissa,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,1,{G},NA,NA,Enchantment,NA
401,1,Engineered Explosives,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,0,{X},NA,NA,Artifact,NA
401,1,Arc Trail,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,2,{1}{R},NA,NA,Sorcery,NA
401,1,Channel,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,2,{G}{G},NA,NA,Sorcery,NA
401,1,Dire Fleet Daredevil,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,2,{1}{R},2,1,Creature,Human Pirate
401,1,Fauna Shaman,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,2,{1}{G},2,2,Creature,Elf Shaman
401,1,Prismatic Lens,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
401,1,Rampant Growth,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,2,{1}{G},NA,NA,Sorcery,NA
401,1,Char,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,3,{2}{R},NA,NA,Instant,NA
401,1,Deceiver Exarch,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Blue,3,{2}{U},1,4,Creature,Cleric
401,1,Mimic Vat,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,3,{3},NA,NA,Artifact,NA
401,1,Eureka,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,4,{2}{G}{G},NA,NA,Sorcery,NA
401,1,Fact or Fiction,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Blue,4,{3}{U},NA,NA,Instant,NA
401,1,"Polukranos, World Eater",MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,4,{2}{G}{G},5,5,Creature,Hydra
401,1,Sneak Attack,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,4,{3}{R},NA,NA,Enchantment,NA
401,1,Solemn Simulacrum,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,4,{4},2,2,Artifact Creature,Golem
401,1,Splinter Twin,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,4,{2}{R}{R},NA,NA,Enchantment,Aura
401,1,Batterskull,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,5,{5},NA,NA,Artifact,Equipment
401,1,Verdurous Gearhulk,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Green,5,{3}{G}{G},4,4,Artifact Creature,Construct
401,1,Dragonlord Atarka,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red Green,7,{5}{R}{G},8,8,Creature,Elder Dragon
401,1,Karn Liberated,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,7,{7},NA,NA,Planeswalker,Karn
401,1,Greater Gargadon,MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Red,10,{9}{R},9,7,Creature,Beast
401,1,"Ulamog, the Infinite Gyre",MB,Temur (RUG) Cheaty Face Channel Splinter Twin Combo 6.24.18.txt,Colorless,11,{11},10,10,Creature,Eldrazi
402,1,Shelldock Isle,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,NA
402,1,Boros Signet,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
402,1,Lightning Strike,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Red,2,{1}{R},NA,NA,Instant,NA
402,1,Woodfall Primus,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,8,{5}{G}{G}{G},6,6,Creature,Treefolk Shaman
402,1,Shivan Reef,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,NA
402,1,Ancient Stone Idol,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,10,{10},12,12,Artifact Creature,Golem
402,1,Preordain,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,1,{U},NA,NA,Sorcery,NA
402,1,Show and Tell,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,3,{2}{U},NA,NA,Sorcery,NA
402,1,Eureka,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,4,{2}{G}{G},NA,NA,Sorcery,NA
402,1,Subterranean Tremors,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Red,1,{X}{R},NA,NA,Sorcery,NA
402,1,"Ulamog, the Infinite Gyre",MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,11,{11},10,10,Creature,Eldrazi
402,1,Lumbering Falls,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,NA
402,1,Oath of Druids,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,2,{1}{G},NA,NA,Enchantment,NA
402,1,Windswept Heath,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,NA
402,1,Remand,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,2,{1}{U},NA,NA,Instant,NA
402,1,Breeding Pool,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,Forest Island
402,1,Through the Breach,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Red,5,{4}{R},NA,NA,Instant,Arcane
402,1,Sneak Attack,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Red,4,{3}{R},NA,NA,Enchantment,NA
402,1,"Nissa, Worldwaker",MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,5,{3}{G}{G},NA,NA,Planeswalker,Nissa
402,1,Treachery,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,5,{3}{U}{U},NA,NA,Enchantment,Aura
402,1,Sagu Mauler,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue Green,6,{4}{G}{U},6,6,Creature,Beast
402,1,Sphinx of the Steel Wind,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,8,{5}{W}{U}{B},6,6,Artifact Creature,Sphinx
402,1,Memory Jar,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,5,{5},NA,NA,Artifact,NA
402,1,Volcanic Island,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,Island Mountain
402,1,Mana Confluence,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,NA
402,1,Talisman of Progress,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
402,1,Grim Monolith,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
402,1,Thirst for Knowledge,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,3,{2}{U},NA,NA,Instant,NA
402,1,Regal Behemoth,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,6,{4}{G}{G},5,5,Creature,Dinosaur
402,1,Coldsteel Heart,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
402,1,Taiga,MB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,Mountain Forest
402,1,Verdurous Gearhulk,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,5,{3}{G}{G},4,4,Artifact Creature,Construct
402,1,Sower of Temptation,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,4,{2}{U}{U},2,2,Creature,Faerie Wizard
402,1,Overgrown Tomb,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,0,NA,NA,NA,Land,Swamp Forest
402,1,Dig Through Time,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,8,{6}{U}{U},NA,NA,Instant,NA
402,1,"Saheeli, the Gifted",SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue Red,4,{2}{U}{R},NA,NA,Planeswalker,Saheeli
402,1,Unexpectedly Absent,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,White,2,{X}{W}{W},NA,NA,Instant,NA
402,1,Garruk Relentless,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,4,{3}{G},NA,NA,Planeswalker,Garruk
402,1,"Nissa, Vastwood Seer",SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,3,{2}{G},2,2,Creature,Elf Scout
402,1,Arlinn Kord,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Red Green,4,{2}{R}{G},NA,NA,Planeswalker,Arlinn
402,1,Upheaval,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,6,{4}{U}{U},NA,NA,Sorcery,NA
402,1,Duress,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Black,1,{B},NA,NA,Sorcery,NA
402,1,Tooth and Nail,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Green,7,{5}{G}{G},NA,NA,Sorcery,NA
402,1,Pithing Needle,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Colorless,1,{1},NA,NA,Artifact,NA
402,1,Force Spike,SB,Temur (RUG) Cheaty Face Combo 11.19.18.dck,Blue,1,{U},NA,NA,Instant,NA
403,1,Karplusan Forest,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,NA
403,1,Shivan Reef,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,NA
403,1,Steam Vents,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,Island Mountain
403,1,Stomping Ground,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,Mountain Forest
403,1,Wandering Fumarole,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,NA
403,1,Windswept Heath,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,NA
403,1,Wooded Foothills,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,NA
403,1,Yavimaya Coast,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,0,NA,NA,NA,Land,NA
403,1,Abrade,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Red,2,{1}{R},NA,NA,Instant,NA
403,1,Orzhov Signet,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,2,{2},NA,NA,Artifact,NA
403,1,Remand,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Blue,2,{1}{U},NA,NA,Instant,NA
403,1,Sylvan Library,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Green,2,{1}{G},NA,NA,Enchantment,NA
403,1,Talisman of Dominance,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,2,{2},NA,NA,Artifact,NA
403,1,Talisman of Impulse,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,2,{2},NA,NA,Artifact,NA
403,1,Rolling Earthquake,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Red,1,{X}{R},NA,NA,Sorcery,NA
403,1,Show and Tell,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Blue,3,{2}{U},NA,NA,Sorcery,NA
403,1,Control Magic,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Blue,4,{2}{U}{U},NA,NA,Enchantment,Aura
403,1,Eureka,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Green,4,{2}{G}{G},NA,NA,Sorcery,NA
403,1,"Keranos, God of Storms",MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Blue Red,5,{3}{U}{R},6,5,Enchantment Creature,God
403,1,Mystic Confluence,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Blue,5,{3}{U}{U},NA,NA,Instant,NA
403,1,"Sarkhan, the Dragonspeaker",MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Red,5,{3}{R}{R},NA,NA,Planeswalker,Sarkhan
403,1,Through the Breach,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Red,5,{4}{R},NA,NA,Instant,Arcane
403,1,Thundermaw Hellkite,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Red,5,{3}{R}{R},5,5,Creature,Dragon
403,1,Treachery,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Blue,5,{3}{U}{U},NA,NA,Enchantment,Aura
403,1,Selvala's Stampede,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Green,6,{4}{G}{G},NA,NA,Sorcery,NA
403,1,Angel of Serenity,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,White,7,{4}{W}{W}{W},5,6,Creature,Angel
403,1,Dragonlord Atarka,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Red Green,7,{5}{R}{G},8,8,Creature,Elder Dragon
403,1,"Elesh Norn, Grand Cenobite",MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,White,7,{5}{W}{W},4,7,Creature,Praetor
403,1,Sphinx of the Steel Wind,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,8,{5}{W}{U}{B},6,6,Artifact Creature,Sphinx
403,1,Woodfall Primus,MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Green,8,{5}{G}{G}{G},6,6,Creature,Treefolk Shaman
403,1,"Ulamog, the Ceaseless Hunger",MB,Temur (RUG) Cheaty Face Combo 12.17.17.txt,Colorless,10,{10},10,10,Creature,Eldrazi
404,1,Carnage Tyrant,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,6,{4}{G}{G},7,6,Creature,Dinosaur
404,1,Yavimaya Coast,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,0,NA,NA,NA,Land,NA
404,1,Hornet Queen,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,7,{4}{G}{G}{G},2,2,Creature,Insect
404,1,Preordain,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,1,{U},NA,NA,Sorcery,NA
404,1,Remand,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,2,{1}{U},NA,NA,Instant,NA
404,1,Worldly Tutor,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,1,{G},NA,NA,Instant,NA
404,1,Izzet Signet,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
404,1,Oath of Druids,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,2,{1}{G},NA,NA,Enchantment,NA
404,1,Selvala's Stampede,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,6,{4}{G}{G},NA,NA,Sorcery,NA
404,1,Mystical Tutor,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,1,{U},NA,NA,Instant,NA
404,1,Lumbering Falls,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,0,NA,NA,NA,Land,NA
404,1,Blightsteel Colossus,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,12,{12},11,11,Artifact Creature,Golem
404,1,Simic Signet,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
404,1,Myr Battlesphere,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,7,{7},4,7,Artifact Creature,Myr Construct
404,1,Inkwell Leviathan,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,9,{7}{U}{U},7,11,Artifact Creature,Leviathan
404,1,"Saheeli, the Gifted",MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue Red,4,{2}{U}{R},NA,NA,Planeswalker,Saheeli
404,1,Treasure Cruise,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,8,{7}{U},NA,NA,Sorcery,NA
404,1,"Emrakul, the Promised End",MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,13,{13},13,13,Creature,Eldrazi
404,1,Meloku the Clouded Mirror,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,5,{4}{U},2,4,Creature,Moonfolk Wizard
404,1,Master of the Wild Hunt,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,4,{2}{G}{G},3,3,Creature,Human Shaman
404,1,Boros Signet,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
404,1,Phyrexian Metamorph,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,4,{3}{U/P},0,0,Artifact Creature,Shapeshifter
404,1,Ponder,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,1,{U},NA,NA,Sorcery,NA
404,1,Eureka,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,4,{2}{G}{G},NA,NA,Sorcery,NA
404,1,Sakura-Tribe Elder,MB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,2,{1}{G},1,1,Creature,Snake Shaman
404,1,Torrential Gearhulk,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,6,{4}{U}{U},5,6,Artifact Creature,Construct
404,1,Vraska's Contempt,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Black,4,{2}{B}{B},NA,NA,Instant,NA
404,1,Craterhoof Behemoth,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,8,{5}{G}{G}{G},5,5,Creature,Beast
404,1,Pestermite,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue,3,{2}{U},2,1,Creature,Faerie Rogue
404,1,Imposing Sovereign,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,White,2,{1}{W},2,1,Creature,Human
404,1,Hostage Taker,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue Black,4,{2}{U}{B},2,3,Creature,Human Pirate
404,1,Entreat the Angels,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,White,3,{X}{X}{W}{W}{W},NA,NA,Sorcery,NA
404,1,Flickerwisp,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,White,3,{1}{W}{W},3,1,Creature,Elemental
404,1,Volrath's Stronghold,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,0,NA,NA,NA,Land,NA
404,1,Bloodghast,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Black,2,{B}{B},2,1,Creature,Vampire Spirit
404,1,Imperial Seal,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Black,1,{B},NA,NA,Sorcery,NA
404,1,Fastbond,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,1,{G},NA,NA,Enchantment,NA
404,1,Temple Garden,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,0,NA,NA,NA,Land,Forest Plains
404,1,Life from the Loam,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,2,{1}{G},NA,NA,Sorcery,NA
404,1,Archangel Avacyn,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,White,5,{3}{W}{W},4,4,Creature,Angel
404,1,Mystic Snake,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Blue Green,4,{1}{G}{U}{U},2,2,Creature,Snake
404,1,Needle Spires,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Colorless,0,NA,NA,NA,Land,NA
404,1,"Nissa, Vastwood Seer",SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,3,{2}{G},2,2,Creature,Elf Scout
404,1,Channel,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,Green,2,{G}{G},NA,NA,Sorcery,NA
404,1,Gideon of the Trials,SB,Temur (RUG) Cheaty Face Combo Ramp 9.17.18.dck,White,3,{1}{W}{W},NA,NA,Planeswalker,Gideon
405,1,Tinker,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Blue,3,{2}{U},NA,NA,Sorcery,NA
405,1,Maze of Ith,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,NA
405,1,Hangarback Walker,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,{X}{X},0,0,Artifact Creature,Construct
405,1,Hornet Queen,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Green,7,{4}{G}{G}{G},2,2,Creature,Insect
405,1,Shivan Reef,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,NA
405,1,Rolling Earthquake,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Red,1,{X}{R},NA,NA,Sorcery,NA
405,1,Yavimaya Coast,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,NA
405,1,Ash Barrens,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,NA
405,1,Wandering Fumarole,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,NA
405,1,Sylvan Library,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Green,2,{1}{G},NA,NA,Enchantment,NA
405,1,Pithing Needle,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,1,{1},NA,NA,Artifact,NA
405,1,Eureka,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Green,4,{2}{G}{G},NA,NA,Sorcery,NA
405,1,Lumbering Falls,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,NA
405,1,Miscalculation,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Blue,2,{1}{U},NA,NA,Instant,NA
405,1,Terastodon,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Green,8,{6}{G}{G},9,9,Creature,Elephant
405,1,Breeding Pool,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,0,NA,NA,NA,Land,Forest Island
405,1,Through the Breach,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Red,5,{4}{R},NA,NA,Instant,Arcane
405,1,"Saheeli, the Gifted",MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Blue Red,4,{2}{U}{R},NA,NA,Planeswalker,Saheeli
405,1,Golgari Signet,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
405,1,Flames of the Firebrand,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Red,3,{2}{R},NA,NA,Sorcery,NA
405,1,"Emrakul, the Promised End",MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,13,{13},13,13,Creature,Eldrazi
405,1,Mystical Tutor,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Blue,1,{U},NA,NA,Instant,NA
405,1,Treachery,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Blue,5,{3}{U}{U},NA,NA,Enchantment,Aura
405,1,Sphinx of the Steel Wind,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,8,{5}{W}{U}{B},6,6,Artifact Creature,Sphinx
405,1,"Ulamog, the Ceaseless Hunger",MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,10,{10},10,10,Creature,Eldrazi
405,1,Talisman of Unity,MB,Temur (RUG) Eureka Tinker Cheaty Face Combo 8.26.18.dck,Colorless,2,{2},NA,NA,Artifact,NA
