"","deckID","number","name","location","deckName","color","cmc","manaCost","power","toughness","text","types","subtypes","colors","baseColors","splashes","powered","sphere","archetype"
"10328",293,1,"Noble Hierarch","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",1,"{G}","0","1","Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {G}, {W}, or {U}.","Creature","Human Druid","green white","green white","-",FALSE,"ramp","natural_order"
"10329",293,1,"Joraga Treespeaker","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",1,"{G}","1","1","Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/2
{T}: Add {G}{G}.
LEVEL 5+
1/4
Elves you control have ""{T}: Add {G}{G}.""","Creature","Elf Druid","green white","green white","-",FALSE,"ramp","natural_order"
"10330",293,1,"Elvish Mystic","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",1,"{G}","1","1","{T}: Add {G}.","Creature","Elf Druid","green white","green white","-",FALSE,"ramp","natural_order"
"10331",293,1,"Llanowar Elves","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",1,"{G}","1","1","{T}: Add {G}.","Creature","Elf Druid","green white","green white","-",FALSE,"ramp","natural_order"
"10332",293,1,"Sylvan Library","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",2,"{1}{G}",NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.","Enchantment",NA,"green white","green white","-",FALSE,"ramp","natural_order"
"10333",293,1,"Lotus Cobra","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",2,"{1}{G}","2","1","Landfall — Whenever a land enters the battlefield under your control, you may add one mana of any color.","Creature","Snake","green white","green white","-",FALSE,"ramp","natural_order"
"10334",293,1,"Sakura-Tribe Elder","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",2,"{1}{G}","1","1","Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.","Creature","Snake Shaman","green white","green white","-",FALSE,"ramp","natural_order"
"10335",293,1,"Rofellos, Llanowar Emissary","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",2,"{G}{G}","2","1","{T}: Add {G} for each Forest you control.","Creature","Elf Druid","green white","green white","-",FALSE,"ramp","natural_order"
"10336",293,1,"Reclamation Sage","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",3,"{2}{G}","2","1","When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.","Creature","Elf Shaman","green white","green white","-",FALSE,"ramp","natural_order"
"10337",293,1,"Courser of Kruphix","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",3,"{1}{G}{G}","2","4","Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.
Whenever a land enters the battlefield under your control, you gain 1 life.","Enchantment Creature","Centaur","green white","green white","-",FALSE,"ramp","natural_order"
"10338",293,1,"Nissa, Vastwood Seer","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",3,"{2}{G}","2","2","When Nissa, Vastwood Seer enters the battlefield, you may search your library for a basic Forest card, reveal it, put it into your hand, then shuffle your library.
Whenever a land enters the battlefield under your control, if you control seven or more lands, exile Nissa, then return her to the battlefield transformed under her owner's control.","Creature","Elf Scout","green white","green white","-",FALSE,"ramp","natural_order"
"10339",293,1,"Den Protector","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",2,"{1}{G}","2","1","Creatures with power less than Den Protector's power can't block it.
Megamorph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Den Protector is turned face up, return target card from your graveyard to your hand.","Creature","Human Warrior","green white","green white","-",FALSE,"ramp","natural_order"
"10340",293,1,"Master of the Wild Hunt","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",4,"{2}{G}{G}","3","3","At the beginning of your upkeep, create a 2/2 green Wolf creature token.
{T}: Tap all untapped Wolf creatures you control. Each Wolf tapped this way deals damage equal to its power to target creature. That creature deals damage equal to its power divided as its controller chooses among any number of those Wolves.","Creature","Human Shaman","green white","green white","-",FALSE,"ramp","natural_order"
"10341",293,1,"Parallax Wave","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","White",4,"{2}{W}{W}",NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.","Enchantment",NA,"green white","green white","-",FALSE,"ramp","natural_order"
"10342",293,1,"Natural Order","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",4,"{2}{G}{G}",NA,NA,"As an additional cost to cast this spell, sacrifice a green creature.
Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.","Sorcery",NA,"green white","green white","-",FALSE,"ramp","natural_order"
"10343",293,1,"Restoration Angel","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","White",4,"{3}{W}","3","4","Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.","Creature","Angel","green white","green white","-",FALSE,"ramp","natural_order"
"10344",293,1,"Elspeth, Knight-Errant","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","White",4,"{2}{W}{W}",NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""","Planeswalker","Elspeth","green white","green white","-",FALSE,"ramp","natural_order"
"10345",293,1,"Cloudgoat Ranger","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","White",5,"{3}{W}{W}","3","3","When Cloudgoat Ranger enters the battlefield, create three 1/1 white Kithkin Soldier creature tokens.
Tap three untapped Kithkin you control: Cloudgoat Ranger gets +2/+0 and gains flying until end of turn.","Creature","Giant Warrior","green white","green white","-",FALSE,"ramp","natural_order"
"10346",293,1,"Deranged Hermit","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",5,"{3}{G}{G}","1","1","Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.","Creature","Elf","green white","green white","-",FALSE,"ramp","natural_order"
"10347",293,1,"Primeval Titan","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",6,"{4}{G}{G}","6","6","Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.","Creature","Giant","green white","green white","-",FALSE,"ramp","natural_order"
"10348",293,1,"Woodfall Primus","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",8,"{5}{G}{G}{G}","6","6","Trample
When Woodfall Primus enters the battlefield, destroy target noncreature permanent.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)","Creature","Treefolk Shaman","green white","green white","-",FALSE,"ramp","natural_order"
"10349",293,1,"Elesh Norn, Grand Cenobite","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","White",7,"{5}{W}{W}","4","7","Vigilance
Other creatures you control get +2/+2.
Creatures your opponents control get -2/-2.","Creature","Praetor","green white","green white","-",FALSE,"ramp","natural_order"
"10350",293,1,"Craterhoof Behemoth","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",8,"{5}{G}{G}{G}","5","5","Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.","Creature","Beast","green white","green white","-",FALSE,"ramp","natural_order"
"10351",293,1,"Tooth and Nail","MB","Selesnya (GW) Natural Order Super Ramp 4.7.18.txt","Green",7,"{5}{G}{G}",NA,NA,"Choose one —
• Search your library for up to two creature cards, reveal them, put them into your hand, then shuffle your library.
• Put up to two creature cards from your hand onto the battlefield.
Entwine {2} (Choose both if you pay the entwine cost.)","Sorcery",NA,"green white","green white","-",FALSE,"ramp","natural_order"
"10352",294,1,"Brushland","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Brushland deals 1 damage to you.","Land",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10353",294,1,"Horizon Canopy","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"{T}, Pay 1 life: Add {G} or {W}.
{1}, {T}, Sacrifice Horizon Canopy: Draw a card.","Land",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10354",294,1,"Mana Confluence","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.","Land",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10355",294,1,"Mutavault","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{1}: Mutavault becomes a 2/2 creature with all creature types until end of turn. It's still a land.","Land",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10356",294,1,"Savannah","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {W}.)","Land","Forest Plains","green white","green white","-",FALSE,"midrange","natural_order"
"10357",294,1,"Stirring Wildwood","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"Stirring Wildwood enters the battlefield tapped.
{T}: Add {G} or {W}.
{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.","Land",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10358",294,1,"Strip Mine","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.","Land",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10359",294,1,"Birds of Paradise","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",1,"{G}","0","1","Flying
{T}: Add one mana of any color.","Creature","Bird","green white","green white","-",FALSE,"midrange","natural_order"
"10360",294,1,"Fyndhorn Elves","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",1,"{G}","1","1","{T}: Add {G} to your mana pool.","Creature","Elf Druid","green white","green white","-",FALSE,"midrange","natural_order"
"10361",294,1,"Green Sun's Zenith","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",1,"{X}{G}",NA,NA,"Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.","Sorcery",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10362",294,1,"Path to Exile","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","White",1,"{W}",NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.","Instant",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10363",294,1,"Skullclamp","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Colorless",1,"{1}",NA,NA,"Equipped creature gets +1/-1.
Whenever equipped creature dies, draw two cards.
Equip {1}","Artifact","Equipment","green white","green white","-",FALSE,"midrange","natural_order"
"10364",294,1,"Warden of the First Tree","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",1,"{G}","1","1","{1}{W/B}: Warden of the First Tree becomes a Human Warrior with base power and toughness 3/3.
{2}{W/B}{W/B}: If Warden of the First Tree is a Warrior, it becomes a Human Spirit Warrior with trample and lifelink.
{3}{W/B}{W/B}{W/B}: If Warden of the First Tree is a Spirit, put five +1/+1 counters on it.","Creature","Human","green white","green white","-",FALSE,"midrange","natural_order"
"10365",294,1,"Fauna Shaman","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",2,"{1}{G}","2","2","{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, and put it into your hand. Then shuffle your library.","Creature","Elf Shaman","green white","green white","-",FALSE,"midrange","natural_order"
"10366",294,1,"Lotus Cobra","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",2,"{1}{G}","2","1","Landfall — Whenever a land enters the battlefield under your control, you may add one mana of any color.","Creature","Snake","green white","green white","-",FALSE,"midrange","natural_order"
"10367",294,1,"Rofellos, Llanowar Emissary","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",2,"{G}{G}","2","1","{T}: Add {G} for each Forest you control.","Creature","Elf Druid","green white","green white","-",FALSE,"midrange","natural_order"
"10368",294,1,"Survival of the Fittest","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",2,"{1}{G}",NA,NA,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, and put it into your hand. Then shuffle your library.","Enchantment",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10369",294,1,"Wall of Roots","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",2,"{1}{G}","0","5","Defender
Put a -0/-1 counter on Wall of Roots: Add {G}. Activate this ability only once each turn.","Creature","Plant Wall","green white","green white","-",FALSE,"midrange","natural_order"
"10370",294,1,"Reclamation Sage","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",3,"{2}{G}","2","1","When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.","Creature","Elf Shaman","green white","green white","-",FALSE,"midrange","natural_order"
"10371",294,1,"Recruiter of the Guard","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","White",3,"{2}{W}","1","1","When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.","Creature","Human Soldier","green white","green white","-",FALSE,"midrange","natural_order"
"10372",294,1,"Garruk Wildspeaker","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",4,"{2}{G}{G}",NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.","Planeswalker","Garruk","green white","green white","-",FALSE,"midrange","natural_order"
"10373",294,1,"Natural Order","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",4,"{2}{G}{G}",NA,NA,"As an additional cost to cast this spell, sacrifice a green creature.
Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.","Sorcery",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10374",294,1,"Palace Jailer","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","White",4,"{2}{W}{W}","2","2","When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)","Creature","Human Soldier","green white","green white","-",FALSE,"midrange","natural_order"
"10375",294,1,"Parallax Wave","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","White",4,"{2}{W}{W}",NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.","Enchantment",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10376",294,1,"Plow Under","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",5,"{3}{G}{G}",NA,NA,"Put two target lands on top of their owners' libraries.","Sorcery",NA,"green white","green white","-",FALSE,"midrange","natural_order"
"10377",294,1,"Thragtusk","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",5,"{4}{G}","5","3","When Thragtusk enters the battlefield, you gain 5 life.
When Thragtusk leaves the battlefield, create a 3/3 green Beast creature token.","Creature","Beast","green white","green white","-",FALSE,"midrange","natural_order"
"10378",294,1,"Primeval Titan","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",6,"{4}{G}{G}","6","6","Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.","Creature","Giant","green white","green white","-",FALSE,"midrange","natural_order"
"10379",294,1,"Sun Titan","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","White",6,"{4}{W}{W}","6","6","Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.","Creature","Giant","green white","green white","-",FALSE,"midrange","natural_order"
"10380",294,1,"Hornet Queen","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",7,"{4}{G}{G}{G}","2","2","Flying
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Hornet Queen enters the battlefield, create four 1/1 green Insect creature tokens with flying and deathtouch.","Creature","Insect","green white","green white","-",FALSE,"midrange","natural_order"
"10381",294,1,"Craterhoof Behemoth","MB","Selesnya (GW) Natural Order Survival Midrange Shenanigans 2.23.18.txt","Green",8,"{5}{G}{G}{G}","5","5","Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.","Creature","Beast","green white","green white","-",FALSE,"midrange","natural_order"
"10382",295,1,"Evolving Wilds","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",0,NA,NA,NA,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.","Land",NA,"green white","green white","-",FALSE,"ramp","-"
"10383",295,1,"Gaea's Cradle","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",0,NA,NA,NA,"{T}: Add {G} for each creature you control.","Land",NA,"green white","green white","-",FALSE,"ramp","-"
"10384",295,1,"Savannah","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {W}.)","Land","Forest Plains","green white","green white","-",FALSE,"ramp","-"
"10385",295,1,"Temple Garden","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.","Land","Forest Plains","green white","green white","-",FALSE,"ramp","-"
"10386",295,1,"Arbor Elf","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",1,"{G}","1","1","{T}: Untap target Forest.","Creature","Elf Druid","green white","green white","-",FALSE,"ramp","-"
"10387",295,1,"Fyndhorn Elves","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",1,"{G}","1","1","{T}: Add {G} to your mana pool.","Creature","Elf Druid","green white","green white","-",FALSE,"ramp","-"
"10388",295,1,"Mana Tithe","MB","Selesnya (GW) Ramp 9.5.18.txt","White",1,"{W}",NA,NA,"Counter target spell unless its controller pays {1}.","Instant",NA,"green white","green white","-",FALSE,"ramp","-"
"10389",295,1,"Swords to Plowshares","MB","Selesnya (GW) Ramp 9.5.18.txt","White",1,"{W}",NA,NA,"Exile target creature. Its controller gains life equal to its power.","Instant",NA,"green white","green white","-",FALSE,"ramp","-"
"10390",295,1,"Regrowth","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",2,"{1}{G}",NA,NA,"Return target card from your graveyard to your hand.","Sorcery",NA,"green white","green white","-",FALSE,"ramp","-"
"10391",295,1,"Sakura-Tribe Elder","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",2,"{1}{G}","1","1","Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.","Creature","Snake Shaman","green white","green white","-",FALSE,"ramp","-"
"10392",295,1,"Lotus Cobra","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",2,"{1}{G}","2","1","Landfall — Whenever a land enters the battlefield under your control, you may add one mana of any color.","Creature","Snake","green white","green white","-",FALSE,"ramp","-"
"10393",295,1,"Winter Orb","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",2,"{2}",NA,NA,"As long as Winter Orb is untapped, players can't untap more than one land during their untap steps.","Artifact",NA,"green white","green white","-",FALSE,"ramp","-"
"10394",295,1,"Den Protector","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",2,"{1}{G}","2","1","Creatures with power less than Den Protector's power can't block it.
Megamorph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Den Protector is turned face up, return target card from your graveyard to your hand.","Creature","Human Warrior","green white","green white","-",FALSE,"ramp","-"
"10395",295,1,"Reclamation Sage","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",3,"{2}{G}","2","1","When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.","Creature","Elf Shaman","green white","green white","-",FALSE,"ramp","-"
"10396",295,1,"Yavimaya Elder","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",3,"{1}{G}{G}","2","1","When Yavimaya Elder dies, you may search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle your library.
{2}, Sacrifice Yavimaya Elder: Draw a card.","Creature","Human Druid","green white","green white","-",FALSE,"ramp","-"
"10397",295,1,"Ramunap Excavator","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",3,"{2}{G}","2","3","You may play land cards from your graveyard.","Creature","Naga Cleric","green white","green white","-",FALSE,"ramp","-"
"10398",295,1,"Council's Judgment","MB","Selesnya (GW) Ramp 9.5.18.txt","White",3,"{1}{W}{W}",NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.","Sorcery",NA,"green white","green white","-",FALSE,"ramp","-"
"10399",295,1,"Sword of War and Peace","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",3,"{3}",NA,NA,"Equipped creature gets +2/+2 and has protection from red and from white.
Whenever equipped creature deals combat damage to a player, Sword of War and Peace deals damage to that player equal to the number of cards in their hand and you gain 1 life for each card in your hand.
Equip {2}","Artifact","Equipment","green white","green white","-",FALSE,"ramp","-"
"10400",295,1,"Thrun, the Last Troll","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",4,"{2}{G}{G}","4","4","This spell can't be countered.
Hexproof (This creature can't be the target of spells or abilities your opponents control.)
{1}{G}: Regenerate Thrun, the Last Troll.","Creature","Troll Shaman","green white","green white","-",FALSE,"ramp","-"
"10401",295,1,"Master of the Wild Hunt","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",4,"{2}{G}{G}","3","3","At the beginning of your upkeep, create a 2/2 green Wolf creature token.
{T}: Tap all untapped Wolf creatures you control. Each Wolf tapped this way deals damage equal to its power to target creature. That creature deals damage equal to its power divided as its controller chooses among any number of those Wolves.","Creature","Human Shaman","green white","green white","-",FALSE,"ramp","-"
"10402",295,1,"Elspeth, Knight-Errant","MB","Selesnya (GW) Ramp 9.5.18.txt","White",4,"{2}{W}{W}",NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""","Planeswalker","Elspeth","green white","green white","-",FALSE,"ramp","-"
"10403",295,1,"Primeval Titan","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",6,"{4}{G}{G}","6","6","Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.","Creature","Giant","green white","green white","-",FALSE,"ramp","-"
"10404",295,1,"Regal Behemoth","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",6,"{4}{G}{G}","5","5","Trample
When Regal Behemoth enters the battlefield, you become the monarch.
Whenever you tap a land for mana while you're the monarch, add an additional one mana of any color.","Creature","Dinosaur","green white","green white","-",FALSE,"ramp","-"
"10405",295,1,"Hornet Queen","MB","Selesnya (GW) Ramp 9.5.18.txt","Green",7,"{4}{G}{G}{G}","2","2","Flying
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Hornet Queen enters the battlefield, create four 1/1 green Insect creature tokens with flying and deathtouch.","Creature","Insect","green white","green white","-",FALSE,"ramp","-"
"10406",295,1,"Eternal Dragon","MB","Selesnya (GW) Ramp 9.5.18.txt","White",7,"{5}{W}{W}","5","5","Flying
{3}{W}{W}: Return Eternal Dragon from your graveyard to your hand. Activate this ability only during your upkeep.
Plainscycling {2} ({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle your library.)","Creature","Dragon Spirit","green white","green white","-",FALSE,"ramp","-"
"10407",295,1,"Sundering Titan","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",8,"{8}","7","10","When Sundering Titan enters the battlefield or leaves the battlefield, choose a land of each basic land type, then destroy those lands.","Artifact Creature","Golem","green white","green white","-",FALSE,"ramp","-"
"10408",295,1,"Ugin, the Spirit Dragon","MB","Selesnya (GW) Ramp 9.5.18.txt","Colorless",8,"{8}",NA,NA,"+2: Ugin, the Spirit Dragon deals 3 damage to any target.
−X: Exile each permanent with converted mana cost X or less that's one or more colors.
−10: You gain 7 life, draw seven cards, then put up to seven permanent cards from your hand onto the battlefield.","Planeswalker","Ugin","green white","green white","-",FALSE,"ramp","-"
"10409",296,1,"Aether Hub","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"When Aether Hub enters the battlefield, you get {E} (an energy counter).
{T}: Add {C}.
{T}, Pay {E}: Add one mana of any color.","Land",NA,"green white","green white","-",FALSE,"aggro","-"
"10410",296,1,"Mana Confluence","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.","Land",NA,"green white","green white","-",FALSE,"aggro","-"
"10411",296,1,"Misty Rainforest","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.","Land",NA,"green white","green white","-",FALSE,"aggro","-"
"10412",296,1,"Mutavault","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{1}: Mutavault becomes a 2/2 creature with all creature types until end of turn. It's still a land.","Land",NA,"green white","green white","-",FALSE,"aggro","-"
"10413",296,1,"Savannah","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {W}.)","Land","Forest Plains","green white","green white","-",FALSE,"aggro","-"
"10414",296,1,"Scrubland","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"({T}: Add {W} or {B}.)","Land","Plains Swamp","green white","green white","-",FALSE,"aggro","-"
"10415",296,1,"Terramorphic Expanse","MB","Selesnya (GW) Rancor Aggro.txt","Colorless",0,NA,NA,NA,"{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.","Land",NA,"green white","green white","-",FALSE,"aggro","-"
