deckID, location, number, name,
201,MB,1,"Mishras Workshop",
201,MB,1,"Condescend",
201,MB,1,"Fauna Shaman",
201,MB,1,"Sword of Feast and Famine",
201,MB,1,"Zealous Conscripts",
201,MB,1,"Island",
201,MB,1,"Island",
201,MB,1,"Island",
201,MB,1,"Boros Signet",
201,MB,1,"Breeding Pool",
201,MB,1,"Walking Ballista",
201,MB,1,"Plains",
201,MB,1,"Blightsteel Colossus",
201,MB,1,"Island",
201,MB,1,"Pestermite",
201,MB,1,"Kiki-Jiki, Mirror Breaker",
201,MB,1,"Chrome Mox",
201,MB,1,"Imperial Recruiter",
201,MB,1,"Through the Breach",
201,MB,1,"Sundering Titan",
201,MB,1,"Mana Leak",
201,MB,1,"Saheeli, the Gifted",
201,MB,1,"City of Brass",
201,MB,1,"Sneak Attack",
201,MB,1,"Splinter Twin",
201,MB,1,"Flooded Strand",
201,MB,1,"Karplusan Forest",
201,SB,1,"Ravages of War",
201,SB,1,"Craterhoof Behemoth",
201,SB,1,"Sword of War and Peace",
201,SB,1,"Gruul Signet",
201,SB,1,"Inferno Titan",
201,SB,1,"Searing Spear",
201,SB,1,"Stormblood Berserker",
201,SB,1,"Magma Jet",
201,SB,1,"Show and Tell",
201,SB,1,"Sulfurous Springs",
201,SB,1,"Selvalas Stampede",
201,SB,1,"Crucible of Worlds",
201,SB,1,"Palace Jailer",
201,SB,1,"Bonesplitter",
201,SB,1,"Adanto Vanguard",
202,MB,1,"Wrath of God",
202,MB,2,"Plains",
202,MB,1,"Misty Rainforest",
202,MB,2,"Plains",
202,MB,1,"Fractured Identity",
202,MB,1,"Plains",
202,MB,1,"Memory Lapse",
202,MB,4,"Island",
202,MB,1,"Basalt Monolith",
202,MB,2,"Island",
202,MB,1,"Karn Liberated",
202,MB,1,"Supreme Verdict",
202,MB,1,"Mind Stone",
202,MB,1,"Mana Leak",
202,MB,1,"Into the Roil",
202,MB,1,"Counterspell",
202,MB,1,"Upheaval",
202,MB,1,"Fact or Fiction",
202,MB,1,"Faerie Conclave",
202,MB,1,"Elspeth, Suns Champion",
202,MB,1,"Deep Analysis",
202,MB,1,"Walking Ballista",
202,MB,1,"Celestial Colonnade",
202,MB,1,"Balance",
202,MB,1,"Batterskull",
202,MB,1,"Forbid",
202,MB,1,"Arid Mesa",
202,MB,1,"Vendilion Clique",
202,MB,1,"Parallax Wave",
202,MB,1,"Irrigated Farmland",
202,MB,1,"Savannah",
202,MB,1,"Moat",
202,MB,1,"Talisman of Unity",
202,MB,1,"Coldsteel Heart",
202,SB,1,"Senseis Divining Top",
202,SB,1,"Den Protector",
202,SB,1,"Chrome Mox",
202,SB,1,"Volraths Stronghold",
202,SB,1,"Reanimate",
202,SB,1,"Dreadbore",
202,SB,1,"Steam Vents",
202,SB,1,"Reveillark",
202,SB,1,"Aetherling",
202,SB,1,"Deceiver Exarch",
202,SB,1,"Vampire Nighthawk",
202,SB,1,"Nether Void",
202,SB,1,"Smugglers Copter",
202,SB,1,"Pithing Needle",
202,SB,1,"Godless Shrine",
202,SB,1,"Thought-Knot Seer",
203,MB,1,"Tinker",
203,MB,1,"Thought Vessel",
203,MB,1,"Daretti, Scrap Savant",
203,MB,1,"Boros Signet",
203,MB,1,"Myr Battlesphere",
203,MB,1,"Burning of Xinye",
203,MB,2,"Plains",
203,MB,1,"Chandra, Flamecaller",
203,MB,1,"Plains",
203,MB,1,"Fractured Identity",
203,MB,1,"Plains",
203,MB,1,"Island",
203,MB,1,"Ash Barrens",
203,MB,2,"Island",
203,MB,1,"Island",
203,MB,1,"Prismatic Lens",
203,MB,1,"Supreme Verdict",
203,MB,2,"Mountain",
203,MB,1,"Teferi, Hero of Dominaria",
203,MB,1,"Mountain",
203,MB,1,"Mana Leak",
203,MB,1,"Battlefield Forge",
203,MB,1,"Elspeth, Suns Champion",
203,MB,1,"Ajani Vengeant",
203,MB,1,"Blightsteel Colossus",
203,MB,1,"Earthquake",
203,MB,1,"Chrome Mox",
203,MB,1,"Balance",
203,MB,1,"Arid Mesa",
203,MB,1,"Needle Spires",
203,MB,1,"Will Kenrith",
203,MB,1,"Parallax Wave",
203,MB,1,"Mana Confluence",
203,MB,1,"Secure the Wastes",
203,MB,1,"Land Tax",
203,MB,1,"Grim Monolith",
203,MB,1,"Day of Judgment",
203,SB,1,"Vedalken Shackles",
203,SB,1,"The Antiquities War",
203,SB,1,"Searing Spear",
203,SB,1,"Thrun, the Last Troll",
203,SB,1,"Llanowar Wastes",
203,SB,1,"Manic Vandal",
203,SB,1,"Vindicate",
203,SB,1,"Sword of Fire and Ice",
203,SB,1,"Pia and Kiran Nalaar",
203,SB,1,"Flametongue Kavu",
203,SB,1,"Lingering Souls",
203,SB,1,"Mishras Factory",
203,SB,1,"Scroll Rack",
203,SB,1,"Subterranean Tremors",
203,SB,1,"Jace Beleren",
203,SB,1,"Hero of Bladehold",
204,MB,1,"Glen Elendra Archmage",
204,MB,1,"Sower of Temptation",
204,MB,3,"Forest",
204,MB,1,"Blade Splicer",
204,MB,1,"Fractured Identity",
204,MB,1,"Umezawas Jitte",
204,MB,1,"Reclamation Sage",
204,MB,1,"Birthing Pod",
204,MB,1,"Fauna Shaman",
204,MB,1,"Reveillark",
204,MB,1,"Tundra",
204,MB,1,"Thragtusk",
204,MB,1,"Tropical Island",
204,MB,1,"Temple Garden",
204,MB,1,"Gaeas Cradle",
204,MB,1,"Nissa, Vastwood Seer",
204,MB,1,"Plains",
204,MB,1,"Sylvan Caryatid",
204,MB,5,"Island",
204,MB,1,"Restoration Angel",
204,MB,1,"Polluted Delta",
204,MB,1,"Acidic Slime",
204,MB,1,"Birds of Paradise",
204,MB,1,"Swords to Plowshares",
204,MB,1,"Savannah",
204,MB,1,"True-Name Nemesis",
204,MB,1,"Treachery",
204,MB,1,"Vendilion Clique",
204,MB,1,"Llanowar Elves",
204,MB,1,"Marsh Flats",
204,MB,1,"Noble Hierarch",
204,MB,1,"Eternal Witness",
204,MB,1,"Mana Confluence",
204,MB,1,"Whirler Rogue",
204,SB,1,"Regisaur Alpha",
204,SB,1,"Lightning Helix",
204,SB,1,"Forest",
204,SB,1,"Joraga Treespeaker",
204,SB,1,"Mystic Snake",
204,SB,1,"Selesnya Signet",
204,SB,1,"Scavenging Ooze",
204,SB,1,"Young Pyromancer",
204,SB,1,"Archangel Avacyn",
204,SB,1,"Maelstrom Pulse",
204,SB,1,"Loxodon Smiter",
204,SB,1,"Duskwatch Recruiter",
204,SB,1,"Simic Signet",
204,SB,1,"Wurmcoil Engine",
204,SB,1,"Adanto Vanguard",
205,MB,1,"Go for the Throat",
205,MB,1,"Enlightened Tutor",
205,MB,1,"Kalitas, Traitor of Ghet",
205,MB,1,"Drana, Liberator of Malakir",
205,MB,1,"Catastrophe",
205,MB,1,"Bribery",
205,MB,1,"Phyrexian Arena",
205,MB,1,"Archangel Avacyn",
205,MB,1,"Terramorphic Expanse",
205,MB,1,"Orzhov Signet",
205,MB,1,"Diabolic Edict",
205,MB,1,"Snuff Out",
205,MB,1,"Elspeth, Suns Champion",
205,MB,3,"Plains",
205,MB,1,"Island",
205,MB,1,"Godless Shrine",
205,MB,1,"Grave Titan",
205,MB,5,"Swamp",
205,MB,1,"Coalition Relic",
205,MB,1,"Mother of Runes",
205,MB,1,"Hostage Taker",
205,MB,1,"Skinrender",
205,MB,1,"Skullclamp",
205,MB,1,"Volraths Stronghold",
205,MB,1,"Vindicate",
205,MB,1,"Bitterblossom",
205,MB,1,"Marsh Flats",
205,MB,1,"Sword of Body and Mind",
205,MB,1,"Demonic Tutor",
205,MB,1,"Vampire Nighthawk",
205,MB,1,"Underground Sea",
205,MB,1,"Land Tax",
205,MB,1,"Fetid Pools",
205,MB,1,"Shambling Vent",
205,SB,1,"Sarcomancy",
205,SB,1,"Flesh Carver",
205,SB,1,"Remorseful Cleric",
205,SB,1,"Recurring Nightmare",
205,SB,1,"Craterhoof Behemoth",
205,SB,1,"Kozilek, Butcher of Truth",
205,SB,1,"Life  Death",
205,SB,1,"Sundering Titan",
205,SB,1,"Winter Orb",
205,SB,1,"Looter il-Kor",
205,SB,1,"Pia and Kiran Nalaar",
205,SB,1,"Duress",
205,SB,1,"Moat",
205,SB,1,"Phantasmal Image",
205,SB,2,"Plains",
205,SB,5,"Swamp",
206,MB,4,"Mountain",
206,MB,3,"Mountain",
206,MB,1,"Mountain",
206,MB,1,"Lightning Bolt",
206,MB,1,"Siege-Gang Commander",
206,MB,1,"Baneslayer Angel",
206,MB,1,"Magma Jet",
206,MB,1,"Young Pyromancer",
206,MB,1,"Seething Song",
206,MB,1,"Zurgo Bellstriker",
206,MB,1,"Hellrider",
206,MB,1,"Goblin Guide",
206,MB,1,"Glorybringer",
206,MB,1,"Flametongue Kavu",
206,MB,1,"Silverblade Paladin",
206,MB,1,"Black Lotus",
206,MB,3,"Plains",
206,MB,1,"Ajani Vengeant",
206,MB,1,"Plains",
206,MB,1,"Plains",
206,MB,1,"Monastery Swiftspear",
206,MB,1,"Magus of the Moon",
206,MB,1,"Rekindling Phoenix",
206,MB,1,"Through the Breach",
206,MB,1,"Sword of Fire and Ice",
206,MB,1,"Fiery Confluence",
206,MB,1,"Faithless Looting",
206,MB,1,"Monastery Mentor",
206,MB,1,"Mutavault",
206,MB,1,"Ulamog, the Ceaseless Hunger",
206,MB,1,"Koth of the Hammer",
206,MB,1,"Wear  Tear",
206,MB,1,"Mana Flare",
206,SB,1,"Legions Landing",
206,SB,1,"Blooming Marsh",
206,SB,1,"Avalanche Riders",
206,SB,1,"Dire Fleet Daredevil",
206,SB,1,"Wrath of God",
206,SB,1,"Spectral Procession",
206,SB,1,"Nicol Bolas, Planeswalker",
206,SB,1,"Goblin Dark-Dwellers",
206,SB,1,"Emrakul, the Promised End",
206,SB,1,"Electrolyze",
206,SB,1,"Chandra, Pyromaster",
206,SB,1,"Rift Bolt",
206,SB,1,"Sweltering Suns",
206,SB,1,"Deranged Hermit",
206,SB,1,"Hazoret the Fervent",
206,SB,1,"Fireblast",
206,SB,1,"Eidolon of the Great Revel",
206,SB,1,"Exquisite Firecraft",
207,MB,1,"Fyndhorn Elves",
207,MB,1,"Joraga Treespeaker",
207,MB,1,"Woodfall Primus",
207,MB,1,"Misty Rainforest",
207,MB,1,"Fractured Identity",
207,MB,1,"Green Suns Zenith",
207,MB,1,"Bribery",
207,MB,1,"Mox Diamond",
207,MB,2,"Forest",
207,MB,2,"Forest",
207,MB,2,"Island",
207,MB,1,"Channel",
207,MB,1,"Wall of Roots",
207,MB,2,"Forest",
207,MB,1,"Nissa, Vastwood Seer",
207,MB,1,"Faerie Conclave",
207,MB,1,"Craterhoof Behemoth",
207,MB,1,"Venser, Shaper Savant",
207,MB,1,"Rampant Growth",
207,MB,1,"Windswept Heath",
207,MB,1,"Emrakul, the Aeons Torn",
207,MB,1,"Trygon Predator",
207,MB,1,"City of Brass",
207,MB,1,"Farseek",
207,MB,1,"Island",
207,MB,1,"Mystic Snake",
207,MB,1,"Island",
207,MB,1,"Mystical Tutor",
207,MB,1,"Treachery",
207,MB,1,"Gemstone Mine",
207,MB,1,"Arbor Elf",
207,MB,1,"Eternal Witness",
207,MB,1,"Irrigated Farmland",
207,MB,1,"Wurmcoil Engine",
207,MB,1,"Tropical Island",
207,MB,1,"Natural Order",
207,SB,1,"Scavenging Ooze",
207,SB,1,"Exclusion Mage",
207,SB,1,"Den Protector",
207,SB,1,"Ravages of War",
207,SB,1,"Carnage Tyrant",
207,SB,1,"Maze of Ith",
207,SB,1,"Grafted Wargear",
207,SB,1,"Survival of the Fittest",
207,SB,1,"Wall of Omens",
207,SB,1,"Hellspark Elemental",
207,SB,1,"Regrowth",
207,SB,1,"Wickerbough Elder",
207,SB,1,"Geist of Saint Traft",
207,SB,1,"Bloodbraid Elf",
207,SB,1,"Keldon Marauders",
208,MB,1,"Caves of Koilos",
208,MB,1,"Celestial Colonnade",
208,MB,1,"Godless Shrine",
208,MB,1,"Hallowed Fountain",
208,MB,1,"Mana Confluence",
208,MB,1,"Misty Rainforest",
208,MB,1,"Shambling Vent",
208,MB,1,"Windswept Heath",
208,MB,1,"Chrome Mox",
208,MB,1,"Engineered Explosives",
208,MB,1,"Mystical Tutor",
208,MB,1,"Vampiric Tutor",
208,MB,1,"Demonic Tutor",
208,MB,1,"Mind Stone",
208,MB,1,"Orzhov Signet",
208,MB,1,"Scroll Rack",
208,MB,1,"Talisman of Dominance",
208,MB,1,"Hangarback Walker",
208,MB,1,"Lingering Souls",
208,MB,1,"Control Magic",
208,MB,1,"Elspeth, Knight-Errant",
208,MB,1,"Solemn Simulacrum",
208,MB,1,"Tezzeret, Artifice Master",
208,MB,1,"Wurmcoil Engine",
208,MB,1,"Sphinx of the Steel Wind",
209,MB,1,"Terror",
209,MB,1,"Duress",
209,MB,2,"Plains",
209,MB,1,"Plains",
209,MB,2,"Plains",
209,MB,1,"Inquisition of Kozilek",
209,MB,1,"Thoughtseize",
209,MB,1,"City of Traitors",
209,MB,1,"Path to Exile",
209,MB,1,"Collective Brutality",
209,MB,1,"Never  Return",
209,MB,1,"Mardu Strike Leader",
209,MB,1,"Balance",
209,MB,1,"Toxic Deluge",
209,MB,1,"Containment Priest",
209,MB,1,"Distress",
209,MB,1,"Liliana of the Veil",
209,MB,1,"Dark Confidant",
209,MB,4,"Swamp",
209,MB,1,"Mind Twist",
209,MB,1,"Mox Ruby",
209,MB,2,"Swamp",
209,MB,1,"Banishing Light",
209,MB,3,"Swamp",
209,MB,1,"Swords to Plowshares",
209,MB,1,"Stalking Leonin",
209,MB,1,"Strip Mine",
209,MB,1,"Monastery Mentor",
209,MB,1,"Kinjallis Sunwing",
209,MB,1,"Wurmcoil Engine",
209,MB,1,"Adanto Vanguard",
209,MB,1,"Mesmeric Fiend",
209,SB,1,"Pact of Negation",
209,SB,1,"Miscalculation",
209,SB,1,"Grim Tutor",
209,SB,1,"Enlightened Tutor",
209,SB,1,"Firedrinker Satyr",
209,SB,1,"Corpse Dance",
209,SB,1,"Malicious Affliction",
209,SB,1,"Spirit of the Labyrinth",
209,SB,1,"Flooded Grove",
209,SB,1,"Misty Rainforest",
209,SB,1,"Daze",
209,SB,1,"Reclamation Sage",
209,SB,1,"Fauna Shaman",
209,SB,1,"Will Kenrith",
209,SB,1,"Olivias Dragoon",
209,SB,1,"Falkenrath Gorger",
209,SB,1,"Victim of Night",
209,SB,1,"Expedition Envoy",
209,SB,1,"Firebrand Archer",
210,MB,17,"Mountain",
210,MB,1,"Searing Spear",
210,MB,1,"Stormblood Berserker",
210,MB,1,"Fiery Confluence",
210,MB,1,"Flames of the Firebrand",
210,MB,1,"Young Pyromancer",
210,MB,1,"Magma Jet",
210,MB,1,"Thundermaw Hellkite",
210,MB,1,"Burst Lightning",
210,MB,1,"Hellrider",
210,MB,1,"Zurgo Bellstriker",
210,MB,1,"Goblin Guide",
210,MB,1,"Stromkirk Noble",
210,MB,1,"Harsh Mentor",
210,MB,1,"Zealous Conscripts",
210,MB,1,"Kari Zev, Skyship Raider",
210,MB,1,"Char",
210,MB,1,"Falkenrath Gorger",
210,MB,1,"Pia Nalaar",
210,MB,1,"Koth of the Hammer",
210,MB,1,"Chain Lightning",
210,MB,1,"Soul-Scar Mage",
210,MB,1,"Arc Lightning",
210,MB,1,"Earthshaker Khenra",
210,SB,1,"Purphoros, God of the Forge",
210,SB,1,"Remorseful Cleric",
210,SB,1,"Lightning Helix",
210,SB,1,"Kiki-Jiki, Mirror Breaker",
210,SB,1,"Xenagos, the Reveler",
210,SB,1,"Blinkmoth Nexus",
210,SB,1,"Grim Lavamancer",
210,SB,1,"Jackal Pup",
210,SB,1,"Manic Vandal",
210,SB,1,"Siege-Gang Commander",
210,SB,1,"Feldon of the Third Path",
210,SB,1,"Alesha, Who Smiles at Death",
210,SB,1,"Battlefield Forge",
210,SB,1,"Glory-Bound Initiate",
210,SB,1,"Hellspark Elemental",
210,SB,1,"Polukranos, World Eater",
210,SB,1,"Kytheon, Hero of Akros",
210,SB,1,"Plateau",
210,SB,1,"Palace Jailer",
210,SB,1,"Elspeth, Suns Champion",
210,SB,1,"Crystal Shard",
210,SB,1,"Soldier of the Pantheon",
211,MB,1,"Wasteland",
211,MB,1,"Tezzeret, Artifice Master",
211,MB,1,"Aether Hub",
211,MB,1,"Fractured Identity",
211,MB,1,"Bribery",
211,MB,1,"Condescend",
211,MB,1,"Supreme Verdict",
211,MB,1,"Snapcaster Mage",
211,MB,1,"Hallowed Fountain",
211,MB,1,"Strip Mine",
211,MB,1,"Lingering Souls",
211,MB,1,"Fact or Fiction",
211,MB,1,"Palace Jailer",
211,MB,4,"Plains",
211,MB,1,"Gideon, Ally of Zendikar",
211,MB,1,"Polluted Delta",
211,MB,4,"Island",
211,MB,1,"Swamp",
211,MB,1,"Celestial Colonnade",
211,MB,1,"Balance",
211,MB,1,"Forbid",
211,MB,1,"Control Magic",
211,MB,1,"Swords to Plowshares",
211,MB,1,"Vendilion Clique",
211,MB,1,"Treachery",
211,MB,1,"Will Kenrith",
211,MB,1,"Demonic Tutor",
211,MB,1,"Irrigated Farmland",
211,MB,1,"Councils Judgment",
211,MB,1,"Arcane Denial",
211,MB,1,"Talisman of Unity",
211,MB,1,"Fetid Pools",
211,MB,1,"Jace, Vryns Prodigy",
211,MB,1,"Day of Judgment",
211,SB,1,"Restoration Angel",
211,SB,1,"Oblivion Ring",
211,SB,1,"Exalted Angel",
211,SB,1,"Jackal Pup",
211,SB,1,"Damnation",
211,SB,1,"Treasure Cruise",
211,SB,1,"Custodi Lich",
211,SB,1,"Selfless Spirit",
211,SB,1,"Seal of Cleansing",
211,SB,1,"Declaration in Stone",
211,SB,1,"Fleetwheel Cruiser",
211,SB,1,"Falkenrath Gorger",
211,SB,1,"Snuff Out",
211,SB,1,"Whirler Rogue",
211,SB,1,"Island",
212,MB,1,"Wasteland",
212,MB,1,"Mox Pearl",
212,MB,1,"Ravages of War",
212,MB,1,"Firedrinker Satyr",
212,MB,1,"Tendo Ice Bridge",
212,MB,1,"Stormblood Berserker",
212,MB,1,"Wooded Foothills",
212,MB,1,"Young Pyromancer",
212,MB,9,"Mountain",
212,MB,1,"Firebolt",
212,MB,1,"Sulfuric Vortex",
212,MB,1,"Hellrider",
212,MB,1,"Zurgo Bellstriker",
212,MB,1,"Harsh Mentor",
212,MB,1,"Dismember",
212,MB,1,"Battlefield Forge",
212,MB,1,"Char",
212,MB,1,"Falkenrath Gorger",
212,MB,1,"Kari Zev, Skyship Raider",
212,MB,1,"Sacred Foundry",
212,MB,1,"Arc Trail",
212,MB,1,"Plains",
212,MB,1,"Earthshaker Khenra",
212,MB,1,"Lightning Strike",
212,MB,1,"Monastery Swiftspear",
212,MB,1,"Incinerate",
212,MB,1,"Fiery Confluence",
212,MB,1,"Jackal Pup",
212,MB,1,"Searing Blaze",
212,MB,1,"Figure of Destiny",
212,MB,1,"Chain Lightning",
212,MB,1,"Smugglers Copter",
212,SB,1,"Lone Missionary",
212,SB,1,"Oath of Druids",
212,SB,1,"Smallpox",
212,SB,1,"Brimaz, King of Oreskos",
212,SB,1,"Drana, Liberator of Malakir",
212,SB,1,"Curse of Disturbance",
212,SB,1,"Manic Vandal",
212,SB,1,"Mountain",
212,SB,1,"Alesha, Who Smiles at Death",
212,SB,1,"Journey to Nowhere",
212,SB,1,"Reveillark",
212,SB,1,"Flames of the Firebrand",
212,SB,1,"Stomping Ground",
212,SB,1,"Kitchen Finks",
212,SB,1,"Burning of Xinye",
212,SB,1,"Glint-Sleeve Siphoner",
213,MB,1,"Wasteland",
213,MB,1,"Plow Under",
213,MB,1,"Vampiric Tutor",
213,MB,1,"Joraga Treespeaker",
213,MB,9,"Forest",
213,MB,1,"Woodfall Primus",
213,MB,1,"Green Suns Zenith",
213,MB,1,"Oath of Nissa",
213,MB,1,"Verdant Catacombs",
213,MB,1,"Garruk Relentless",
213,MB,1,"Lotus Cobra",
213,MB,1,"Ugin, the Spirit Dragon",
213,MB,1,"Gaeas Cradle",
213,MB,1,"Manglehorn",
213,MB,1,"Sylvan Caryatid",
213,MB,1,"Swamp",
213,MB,1,"Wall of Roots",
213,MB,1,"Craterhoof Behemoth",
213,MB,1,"Nissa, Voice of Zendikar",
213,MB,1,"Thrun, the Last Troll",
213,MB,1,"Primeval Titan",
213,MB,1,"Nissa, Worldwaker",
213,MB,1,"Sword of Fire and Ice",
213,MB,1,"Arbor Elf",
213,MB,1,"Hissing Quagmire",
213,MB,1,"Wickerbough Elder",
213,MB,1,"Mutavault",
213,MB,1,"Deranged Hermit",
213,MB,1,"Ulamog, the Ceaseless Hunger",
213,MB,1,"Ancient Tomb",
213,MB,1,"Sakura-Tribe Elder",
213,MB,1,"Natural Order",
213,SB,1,"Sarcomancy",
213,SB,1,"Fastbond",
213,SB,1,"Armageddon",
213,SB,1,"Scavenging Ooze",
213,SB,1,"Sarkhan Vol",
213,SB,1,"Hallowed Fountain",
213,SB,1,"Oracle of Mul Daya",
213,SB,1,"Emrakul, the Promised End",
213,SB,1,"Meloku the Clouded Mirror",
213,SB,1,"Selvalas Stampede",
213,SB,1,"Temple Garden",
213,SB,1,"Ramunap Excavator",
213,SB,1,"Selesnya Signet",
213,SB,1,"Kitchen Finks",
213,SB,1,"Soldier of the Pantheon",
214,MB,1,"Tinker",
214,MB,1,"Glen Elendra Archmage",
214,MB,1,"Senseis Divining Top",
214,MB,1,"Sower of Temptation",
214,MB,1,"Animate Dead",
214,MB,1,"Myr Battlesphere",
214,MB,1,"Underground River",
214,MB,1,"Magma Jet",
214,MB,1,"Snapcaster Mage",
214,MB,1,"Daretti, Ingenious Iconoclast",
214,MB,3,"Mountain",
214,MB,1,"Show and Tell",
214,MB,1,"Verdant Catacombs",
214,MB,1,"Wandering Fumarole",
214,MB,1,"Kolaghans Command",
214,MB,1,"Fact or Fiction",
214,MB,1,"Thoughtseize",
214,MB,5,"Island",
214,MB,1,"Boros Signet",
214,MB,3,"Swamp",
214,MB,1,"Miscalculation",
214,MB,1,"Blightsteel Colossus",
214,MB,1,"Creeping Tar Pit",
214,MB,1,"Mind Twist",
214,MB,1,"Watery Grave",
214,MB,1,"Control Magic",
214,MB,1,"Spellskite",
214,MB,1,"Emrakul, the Promised End",
214,MB,1,"Blood Crypt",
214,MB,1,"Orzhov Signet",
214,MB,1,"Thirst for Knowledge",
214,MB,1,"Jace, Vryns Prodigy",
214,SB,1,"Swords to Plowshares",
214,SB,1,"Mountain",
214,SB,1,"Dire Fleet Daredevil",
214,SB,1,"Engineered Explosives",
214,SB,1,"Umezawas Jitte",
214,SB,1,"Dismissive Pyromancer",
214,SB,1,"Savannah",
214,SB,1,"Sword of Light and Shadow",
214,SB,1,"Selvalas Stampede",
214,SB,1,"Deceiver Exarch",
214,SB,1,"Elesh Norn, Grand Cenobite",
214,SB,1,"Faithless Looting",
214,SB,1,"Selesnya Signet",
214,SB,1,"Ral Zarek",
214,SB,1,"Bonesplitter",
214,SB,1,"Crystal Shard",
214,SB,1,"Island",
214,SB,1,"Soldier of the Pantheon",
215,MB,1,"Mox Jet",
215,MB,1,"Dack Fayden",
215,MB,1,"Animate Dead",
215,MB,1,"Pack Rat",
215,MB,1,"Ashiok, Nightmare Weaver",
215,MB,1,"Lightning Bolt",
215,MB,1,"Terminate",
215,MB,1,"Lodestone Golem",
215,MB,1,"Chandra, Flamecaller",
215,MB,1,"Field of Ruin",
215,MB,1,"Imperial Seal",
215,MB,1,"Mox Diamond",
215,MB,1,"Sol Ring",
215,MB,2,"Mountain",
215,MB,1,"Sheoldred, Whispering One",
215,MB,1,"Rakdoss Return",
215,MB,1,"Swamp",
215,MB,1,"Swamp",
215,MB,1,"Toxic Deluge",
215,MB,1,"Brain Maggot",
215,MB,1,"Baleful Strix",
215,MB,1,"Necromancy",
215,MB,1,"Recurring Nightmare",
215,MB,1,"Hostage Taker",
215,MB,1,"Island",
215,MB,1,"Ophiomancer",
215,MB,1,"Mind Twist",
215,MB,1,"Kozilek, Butcher of Truth",
215,MB,2,"Swamp",
215,MB,1,"Hypnotic Specter",
215,MB,1,"Swamp",
215,MB,1,"Dig Through Time",
215,MB,1,"Island",
215,MB,1,"Island",
215,MB,1,"Sword of Fire and Ice",
215,MB,1,"Ancestral Recall",
215,MB,1,"Deathrite Shaman",
215,MB,1,"Cast Down",
215,MB,1,"Mana Confluence",
215,MB,1,"Blackcleave Cliffs",
215,SB,1,"Sun Titan",
215,SB,1,"Stormbreath Dragon",
215,SB,1,"Damnation",
215,SB,1,"Karn, Scion of Urza",
215,SB,1,"Wildfire",
215,SB,1,"Dragonlord Dromoka",
215,SB,1,"Force Spike",
215,SB,1,"Sphinx of the Steel Wind",
215,SB,1,"Putrid Imp",
215,SB,1,"Shriekmaw",
215,SB,1,"Gonti, Lord of Luxury",
215,SB,1,"Massacre Wurm",
215,SB,1,"Olivia Voldaren",
216,MB,1,"Carnage Tyrant",
216,MB,1,"Yavimaya Coast",
216,MB,2,"Mountain",
216,MB,1,"Hornet Queen",
216,MB,1,"Mountain",
216,MB,1,"Preordain",
216,MB,1,"Mountain",
216,MB,2,"Forest",
216,MB,1,"Remand",
216,MB,1,"Worldly Tutor",
216,MB,1,"Izzet Signet",
216,MB,1,"Oath of Druids",
216,MB,1,"Selvalas Stampede",
216,MB,3,"Forest",
216,MB,1,"Forest",
216,MB,1,"Mystical Tutor",
216,MB,1,"Lumbering Falls",
216,MB,1,"Blightsteel Colossus",
216,MB,1,"Simic Signet",
216,MB,1,"Myr Battlesphere",
216,MB,1,"Inkwell Leviathan",
216,MB,1,"Saheeli, the Gifted",
216,MB,1,"Treasure Cruise",
216,MB,1,"Emrakul, the Promised End",
216,MB,1,"Meloku the Clouded Mirror",
216,MB,1,"Master of the Wild Hunt",
216,MB,1,"Boros Signet",
216,MB,1,"Phyrexian Metamorph",
216,MB,1,"Island",
216,MB,1,"Island",
216,MB,2,"Island",
216,MB,1,"Island",
216,MB,1,"Ponder",
216,MB,1,"Eureka",
216,MB,1,"Sakura-Tribe Elder",
216,SB,1,"Torrential Gearhulk",
216,SB,1,"Vraskas Contempt",
216,SB,1,"Craterhoof Behemoth",
216,SB,1,"Pestermite",
216,SB,1,"Imposing Sovereign",
216,SB,1,"Hostage Taker",
216,SB,1,"Entreat the Angels",
216,SB,1,"Flickerwisp",
216,SB,1,"Volraths Stronghold",
216,SB,1,"Bloodghast",
216,SB,1,"Imperial Seal",
216,SB,1,"Fastbond",
216,SB,1,"Temple Garden",
216,SB,1,"Life from the Loam",
216,SB,1,"Archangel Avacyn",
216,SB,1,"Mystic Snake",
216,SB,1,"Needle Spires",
216,SB,1,"Nissa, Vastwood Seer",
216,SB,1,"Channel",
216,SB,1,"Gideon of the Trials",
217,MB,1,"Mox Jet",
217,MB,1,"Trinket Mage",
217,MB,1,"Mox Emerald",
217,MB,1,"Sower of Temptation",
217,MB,1,"Edric, Spymaster of Trest",
217,MB,1,"Bring to Light",
217,MB,3,"Forest",
217,MB,1,"Xenagos, the Reveler",
217,MB,1,"Mystical Tutor",
217,MB,1,"Umezawas Jitte",
217,MB,1,"Riftwing Cloudskate",
217,MB,1,"Mox Diamond",
217,MB,1,"Elvish Mystic",
217,MB,2,"Mountain",
217,MB,1,"Lotus Cobra",
217,MB,1,"Temple Garden",
217,MB,1,"Deceiver Exarch",
217,MB,1,"Gaeas Cradle",
217,MB,1,"Huntmaster of the Fells",
217,MB,1,"Spirebluff Canal",
217,MB,1,"Harmonize",
217,MB,3,"Island",
217,MB,1,"Mulldrifter",
217,MB,1,"Chrome Mox",
217,MB,1,"Kiki-Jiki, Mirror Breaker",
217,MB,1,"Primeval Titan",
217,MB,1,"Birds of Paradise",
217,MB,1,"Timetwister",
