deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes
300,1,Sun Titan,MB,Selesnya (GW) Survival Midrange.txt,White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",Creature,Giant
300,1,"Elesh Norn, Grand Cenobite",MB,Selesnya (GW) Survival Midrange.txt,White,7,{5}{W}{W},4,7,"Vigilance
Other creatures you control get +2/+2.
Creatures your opponents control get -2/-2.",Creature,Praetor
301,1,Arbor Elf,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,1,{G},1,1,{T}: Untap target Forest.,Creature,Elf Druid
301,1,Elvish Mystic,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid
301,1,Channel,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,2,{G}{G},NA,NA,"Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {C}.",Sorcery,NA
301,1,Lotus Cobra,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,2,{1}{G},2,1,"Landfall — Whenever a land enters the battlefield under your control, you may add one mana of any color.",Creature,Snake
301,1,Search for Azcanta,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,2,{1}{U},NA,NA,"At the beginning of your upkeep, look at the top card of your library. You may put it into your graveyard. Then if you have seven or more cards in your graveyard, you may transform Search for Azcanta.",Enchantment,NA
301,1,Talisman of Unity,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Talisman of Unity deals 1 damage to you.",Artifact,NA
301,1,Everflowing Chalice,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,0,{0},NA,NA,"Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.",Artifact,NA
301,1,Coalition Relic,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,3,{3},NA,NA,"{T}: Add one mana of any color.
{T}: Put a charge counter on Coalition Relic.
At the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color for each charge counter removed this way.",Artifact,NA
301,1,Eternal Witness,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,3,{1}{G}{G},2,1,"When Eternal Witness enters the battlefield, you may return target card from your graveyard to your hand.",Creature,Human Shaman
301,1,Kodama's Reach,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,3,{2}{G},NA,NA,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,Arcane
301,1,Worn Powerstone,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,3,{3},NA,NA,"Worn Powerstone enters the battlefield tapped.
{T}: Add {C}{C}.",Artifact,NA
301,1,Fact or Fiction,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,4,{3}{U},NA,NA,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,Instant,NA
301,1,Sower of Temptation,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard
301,1,"Venser, Shaper Savant",MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,4,{2}{U}{U},2,2,"Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.",Creature,Human Wizard
301,1,Mulldrifter,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental
301,1,Primeval Titan,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Green,6,{4}{G}{G},6,6,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.",Creature,Giant
301,1,Upheaval,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,6,{4}{U}{U},NA,NA,Return all permanents to their owners' hands.,Sorcery,NA
301,1,Will Kenrith,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Blue,6,{4}{U}{U},NA,NA,"+2: Until your next turn, up to two target creatures each have base power and toughness 0/3 and lose all abilities.
−2: Target player draws two cards. Until your next turn, instant, sorcery, and planeswalker spells that player casts cost {2} less to cast.
−8: Target player gets an emblem with ""Whenever you cast an instant or sorcery spell, copy it. You may choose new targets for the copy.""
Partner with Rowan Kenrith
Will Kenrith can be your commander.",Planeswalker,Will
301,1,Karn Liberated,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,7,{7},NA,NA,"+4: Target player exiles a card from their hand.
−3: Exile target permanent.
−14: Restart the game, leaving in exile all non-Aura permanent cards exiled with Karn Liberated. Then put those cards onto the battlefield under your control.",Planeswalker,Karn
301,1,Sundering Titan,MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,8,{8},7,10,"When Sundering Titan enters the battlefield or leaves the battlefield, choose a land of each basic land type, then destroy those lands.",Artifact Creature,Golem
301,1,"Ugin, the Spirit Dragon",MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,8,{8},NA,NA,"+2: Ugin, the Spirit Dragon deals 3 damage to any target.
−X: Exile each permanent with converted mana cost X or less that's one or more colors.
−10: You gain 7 life, draw seven cards, then put up to seven permanent cards from your hand onto the battlefield.",Planeswalker,Ugin
301,1,"Kozilek, Butcher of Truth",MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,10,{10},12,12,"When you cast this spell, draw four cards.
Annihilator 4 (Whenever this creature attacks, defending player sacrifices four permanents.)
When Kozilek, Butcher of Truth is put into a graveyard from anywhere, its owner shuffles their graveyard into their library.",Creature,Eldrazi
301,1,"Ulamog, the Ceaseless Hunger",MB,Simic (UG) Channel Upheaval Super Ramp 6.1.18.txt,Colorless,10,{10},10,10,"When you cast this spell, exile two target permanents.
Indestructible
Whenever Ulamog, the Ceaseless Hunger attacks, defending player exiles the top twenty cards of their library.",Creature,Eldrazi
302,1,Shelldock Isle,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,0,NA,NA,NA,"Hideaway (This land enters the battlefield tapped. When it does, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library.)
{T}: Add {U}.
{U}, {T}: You may play the exiled card without paying its mana cost if a library has twenty or fewer cards in it.",Land,NA
302,1,Consecrated Sphinx,MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.",Creature,Sphinx
302,1,"Rofellos, Llanowar Emissary",MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,2,{G}{G},2,1,{T}: Add {G} for each Forest you control.,Creature,Elf Druid
302,1,"Edric, Spymaster of Trest",MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue Green,3,{1}{G}{U},2,2,"Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.",Creature,Elf Rogue
302,1,Fyndhorn Elves,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,1,{G},1,1,{T}: Add {G} to your mana pool.,Creature,Elf Druid
302,1,Everflowing Chalice,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,0,{0},NA,NA,"Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.",Artifact,NA
302,1,Mystic Snake,MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue Green,4,{1}{G}{U}{U},2,2,"Flash
When Mystic Snake enters the battlefield, counter target spell.",Creature,Snake
302,1,Birds of Paradise,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,1,{G},0,1,"Flying
{T}: Add one mana of any color.",Creature,Bird
302,1,Bribery,MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue,5,{3}{U}{U},NA,NA,Search target opponent's library for a creature card and put that card onto the battlefield under your control. Then that player shuffles their library.,Sorcery,NA
302,1,Garruk Relentless,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,4,{3}{G},NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.",Planeswalker,Garruk
302,1,Tropical Island,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,0,NA,NA,NA,({T}: Add {G} or {U}.),Land,Forest Island
302,1,Farseek,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,2,{1}{G},NA,NA,"Search your library for a Plains, Island, Swamp, or Mountain card and put it onto the battlefield tapped. Then shuffle your library.",Sorcery,NA
302,1,"Nissa, Vastwood Seer",MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,3,{2}{G},2,2,"When Nissa, Vastwood Seer enters the battlefield, you may search your library for a basic Forest card, reveal it, put it into your hand, then shuffle your library.
Whenever a land enters the battlefield under your control, if you control seven or more lands, exile Nissa, then return her to the battlefield transformed under her owner's control.",Creature,Elf Scout
302,1,Tireless Tracker,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,3,{2}{G},3,2,"Whenever a land enters the battlefield under your control, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker.",Creature,Human Scout
302,1,Breeding Pool,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,0,NA,NA,NA,"({T}: Add {G} or {U}.)
As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped.",Land,Forest Island
302,1,Lumbering Falls,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,0,NA,NA,NA,"Lumbering Falls enters the battlefield tapped.
{T}: Add {G} or {U}.
{2}{G}{U}: Lumbering Falls becomes a 3/3 green and blue Elemental creature with hexproof until end of turn. It's still a land.",Land,NA
302,1,"Venser, Shaper Savant",MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue,4,{2}{U}{U},2,2,"Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.",Creature,Human Wizard
302,1,True-Name Nemesis,MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue,3,{1}{U}{U},3,1,"As True-Name Nemesis enters the battlefield, choose a player.
True-Name Nemesis has protection from the chosen player. (This creature can't be blocked, targeted, dealt damage, or enchanted by anything controlled by that player.)",Creature,Merfolk Rogue
302,1,"Nissa, Voice of Zendikar",MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,3,{1}{G}{G},NA,NA,"+1: Create a 0/1 green Plant creature token.
−2: Put a +1/+1 counter on each creature you control.
−7: You gain X life and draw X cards, where X is the number of lands you control.",Planeswalker,Nissa
302,1,Batterskull,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,5,{5},NA,NA,"Living weapon (When this Equipment enters the battlefield, create a 0/0 black Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}",Artifact,Equipment
302,1,"Thrun, the Last Troll",MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,4,{2}{G}{G},4,4,"This spell can't be countered.
Hexproof (This creature can't be the target of spells or abilities your opponents control.)
{1}{G}: Regenerate Thrun, the Last Troll.",Creature,Troll Shaman
302,1,Garruk Wildspeaker,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk
302,1,Mana Leak,MB,Simic (UG) Edric Midrange 10.7.18.dck,Blue,2,{1}{U},NA,NA,Counter target spell unless its controller pays {3}.,Instant,NA
302,1,Sword of Fire and Ice,MB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment
302,1,Arbor Elf,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,1,{G},1,1,{T}: Untap target Forest.,Creature,Elf Druid
302,1,Sakura-Tribe Elder,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,2,{1}{G},1,1,"Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.",Creature,Snake Shaman
302,1,Vorapede,MB,Simic (UG) Edric Midrange 10.7.18.dck,Green,5,{2}{G}{G}{G},5,4,"Vigilance, trample
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",Creature,Insect
302,1,Sun Titan,SB,Simic (UG) Edric Midrange 10.7.18.dck,White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",Creature,Giant
302,1,Mother of Runes,SB,Simic (UG) Edric Midrange 10.7.18.dck,White,1,{W},1,1,{T}: Target creature you control gains protection from the color of your choice until end of turn.,Creature,Human Cleric
302,1,Wall of Roots,SB,Simic (UG) Edric Midrange 10.7.18.dck,Green,2,{1}{G},0,5,"Defender
Put a -0/-1 counter on Wall of Roots: Add {G}. Activate this ability only once each turn.",Creature,Plant Wall
302,1,"Aurelia, Exemplar of Justice",SB,Simic (UG) Edric Midrange 10.7.18.dck,White Red,4,{2}{R}{W},2,5,"Flying
Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)
At the beginning of combat on your turn, choose up to one target creature you control. Until end of turn, that creature gets +2/+0, gains trample if it's red, and gains vigilance if it's white.",Creature,Angel
302,1,Imposing Sovereign,SB,Simic (UG) Edric Midrange 10.7.18.dck,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human
302,1,Grafted Wargear,SB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,3,{3},NA,NA,"Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)",Artifact,Equipment
302,1,Dauntless Bodyguard,SB,Simic (UG) Edric Midrange 10.7.18.dck,White,1,{W},2,1,"As Dauntless Bodyguard enters the battlefield, choose another creature you control.
Sacrifice Dauntless Bodyguard: The chosen creature gains indestructible until end of turn.",Creature,Human Knight
302,1,Dire Fleet Daredevil,SB,Simic (UG) Edric Midrange 10.7.18.dck,Red,2,{1}{R},2,1,"First strike
When Dire Fleet Daredevil enters the battlefield, exile target instant or sorcery card from an opponent's graveyard. You may cast that card this turn, and you may spend mana as though it were mana of any type to cast that spell. If that card would be put into a graveyard this turn, exile it instead.",Creature,Human Pirate
302,1,Imperial Recruiter,SB,Simic (UG) Edric Midrange 10.7.18.dck,Red,3,{2}{R},1,1,"When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Advisor
302,1,Green Sun's Zenith,SB,Simic (UG) Edric Midrange 10.7.18.dck,Green,1,{X}{G},NA,NA,"Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.",Sorcery,NA
302,1,Wildfire,SB,Simic (UG) Edric Midrange 10.7.18.dck,Red,6,{4}{R}{R},NA,NA,Each player sacrifices four lands. Wildfire deals 4 damage to each creature.,Sorcery,NA
302,1,Firebolt,SB,Simic (UG) Edric Midrange 10.7.18.dck,Red,1,{R},NA,NA,"Firebolt deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA
302,1,Sulfuric Vortex,SB,Simic (UG) Edric Midrange 10.7.18.dck,Red,3,{1}{R}{R},NA,NA,"At the beginning of each player's upkeep, Sulfuric Vortex deals 2 damage to that player.
If a player would gain life, that player gains no life instead.",Enchantment,NA
302,1,Oblivion Ring,SB,Simic (UG) Edric Midrange 10.7.18.dck,White,3,{2}{W},NA,NA,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA
302,1,Fleetwheel Cruiser,SB,Simic (UG) Edric Midrange 10.7.18.dck,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle
302,1,Upheaval,SB,Simic (UG) Edric Midrange 10.7.18.dck,Blue,6,{4}{U}{U},NA,NA,Return all permanents to their owners' hands.,Sorcery,NA
302,1,Koth of the Hammer,SB,Simic (UG) Edric Midrange 10.7.18.dck,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth
302,1,Eureka,SB,Simic (UG) Edric Midrange 10.7.18.dck,Green,4,{2}{G}{G},NA,NA,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.",Sorcery,NA
303,1,Walking Ballista,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,{X}{X},0,0,"Walking Ballista enters the battlefield with X +1/+1 counters on it.
{4}: Put a +1/+1 counter on Walking Ballista.
Remove a +1/+1 counter from Walking Ballista: It deals 1 damage to any target.",Artifact Creature,Construct
303,1,Flooded Grove,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{G/U}, {T}: Add {G}{G}, {G}{U}, or {U}{U}.",Land,NA
303,1,Verdant Catacombs,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA
303,1,Misty Rainforest,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.",Land,NA
303,1,Strip Mine,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",Land,NA
303,1,Wooded Foothills,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA
303,1,Tropical Island,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,({T}: Add {G} or {U}.),Land,Forest Island
303,1,Gaea's Cradle,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,0,NA,NA,NA,{T}: Add {G} for each creature you control.,Land,NA
303,1,Brainstorm,MB,Simic (UG) Midrange 3.17.18.txt,Blue,1,{U},NA,NA,"Draw three cards, then put two cards from your hand on top of your library in any order.",Instant,NA
303,1,Utopia Sprawl,MB,Simic (UG) Midrange 3.17.18.txt,Green,1,{G},NA,NA,"Enchant Forest
As Utopia Sprawl enters the battlefield, choose a color.
Whenever enchanted Forest is tapped for mana, its controller adds an additional one mana of the chosen color.",Enchantment,Aura
303,1,Birds of Paradise,MB,Simic (UG) Midrange 3.17.18.txt,Green,1,{G},0,1,"Flying
{T}: Add one mana of any color.",Creature,Bird
303,1,Green Sun's Zenith,MB,Simic (UG) Midrange 3.17.18.txt,Green,1,{X}{G},NA,NA,"Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.",Sorcery,NA
303,1,Arbor Elf,MB,Simic (UG) Midrange 3.17.18.txt,Green,1,{G},1,1,{T}: Untap target Forest.,Creature,Elf Druid
303,1,Joraga Treespeaker,MB,Simic (UG) Midrange 3.17.18.txt,Green,1,{G},1,1,"Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/2
{T}: Add {G}{G}.
LEVEL 5+
1/4
Elves you control have ""{T}: Add {G}{G}.""",Creature,Elf Druid
303,1,Ponder,MB,Simic (UG) Midrange 3.17.18.txt,Blue,1,{U},NA,NA,"Look at the top three cards of your library, then put them back in any order. You may shuffle your library.
Draw a card.",Sorcery,NA
303,1,Duskwatch Recruiter,MB,Simic (UG) Midrange 3.17.18.txt,Green,2,{1}{G},2,2,"{2}{G}: Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
At the beginning of each upkeep, if no spells were cast last turn, transform Duskwatch Recruiter.",Creature,Human Warrior Werewolf
303,1,Fauna Shaman,MB,Simic (UG) Midrange 3.17.18.txt,Green,2,{1}{G},2,2,"{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, and put it into your hand. Then shuffle your library.",Creature,Elf Shaman
303,1,Remand,MB,Simic (UG) Midrange 3.17.18.txt,Blue,2,{1}{U},NA,NA,"Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard.
Draw a card.",Instant,NA
303,1,"Rofellos, Llanowar Emissary",MB,Simic (UG) Midrange 3.17.18.txt,Green,2,{G}{G},2,1,{T}: Add {G} for each Forest you control.,Creature,Elf Druid
303,1,Hadana's Climb,MB,Simic (UG) Midrange 3.17.18.txt,Blue Green,3,{1}{G}{U},NA,NA,"At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. Then if that creature has three or more +1/+1 counters on it, transform Hadana's Climb.",Enchantment,NA
303,1,"Edric, Spymaster of Trest",MB,Simic (UG) Midrange 3.17.18.txt,Blue Green,3,{1}{G}{U},2,2,"Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.",Creature,Elf Rogue
303,1,"Rishkar, Peema Renegade",MB,Simic (UG) Midrange 3.17.18.txt,Green,3,{2}{G},2,2,"When Rishkar, Peema Renegade enters the battlefield, put a +1/+1 counter on each of up to two target creatures.
Each creature you control with a counter on it has ""{T}: Add {G}.""",Creature,Elf Druid
303,1,Jadelight Ranger,MB,Simic (UG) Midrange 3.17.18.txt,Green,3,{1}{G}{G},2,1,"When Jadelight Ranger enters the battlefield, it explores, then it explores again. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard. Then repeat this process.)",Creature,Merfolk Scout
303,1,Sower of Temptation,MB,Simic (UG) Midrange 3.17.18.txt,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard
303,1,Phyrexian Metamorph,MB,Simic (UG) Midrange 3.17.18.txt,Colorless,4,{3}{U/P},0,0,"({U/P} can be paid with either {U} or 2 life.)
You may have Phyrexian Metamorph enter the battlefield as a copy of any artifact or creature on the battlefield, except it's an artifact in addition to its other types.",Artifact Creature,Shapeshifter
303,1,Oracle of Mul Daya,MB,Simic (UG) Midrange 3.17.18.txt,Green,4,{3}{G},2,2,"You may play an additional land on each of your turns.
Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.",Creature,Elf Shaman
303,1,Garruk Wildspeaker,MB,Simic (UG) Midrange 3.17.18.txt,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk
303,1,Verdurous Gearhulk,MB,Simic (UG) Midrange 3.17.18.txt,Green,5,{3}{G}{G},4,4,"Trample
When Verdurous Gearhulk enters the battlefield, distribute four +1/+1 counters among any number of target creatures you control.",Artifact Creature,Construct
303,1,Deranged Hermit,MB,Simic (UG) Midrange 3.17.18.txt,Green,5,{3}{G}{G},1,1,"Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.",Creature,Elf
303,1,Primeval Titan,MB,Simic (UG) Midrange 3.17.18.txt,Green,6,{4}{G}{G},6,6,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.",Creature,Giant
303,1,Craterhoof Behemoth,MB,Simic (UG) Midrange 3.17.18.txt,Green,8,{5}{G}{G}{G},5,5,"Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",Creature,Beast
304,1,Lumbering Falls,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Colorless,0,NA,NA,NA,"Lumbering Falls enters the battlefield tapped.
{T}: Add {G} or {U}.
{2}{G}{U}: Lumbering Falls becomes a 3/3 green and blue Elemental creature with hexproof until end of turn. It's still a land.",Land,NA
304,1,Tropical Island,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Colorless,0,NA,NA,NA,({T}: Add {G} or {U}.),Land,Forest Island
304,1,Yavimaya Coast,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {G} or {U}. Yavimaya Coast deals 1 damage to you.",Land,NA
304,1,Arbor Elf,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,1,{G},1,1,{T}: Untap target Forest.,Creature,Elf Druid
304,1,Fyndhorn Elves,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,1,{G},1,1,{T}: Add {G} to your mana pool.,Creature,Elf Druid
304,1,Noble Hierarch,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,1,{G},0,1,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {G}, {W}, or {U}.",Creature,Human Druid
304,1,Oath of Nissa,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,1,{G},NA,NA,"When Oath of Nissa enters the battlefield, look at the top three cards of your library. You may reveal a creature, land, or planeswalker card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
You may spend mana as though it were mana of any color to cast planeswalker spells.",Enchantment,NA
304,1,Den Protector,MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Green,2,{1}{G},2,1,"Creatures with power less than Den Protector's power can't block it.
Megamorph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Den Protector is turned face up, return target card from your graveyard to your hand.",Creature,Human Warrior
304,1,"Jace, Vryn's Prodigy",MB,Simic (UG) Natural Order Midrange 6.30.18.txt,Blue,2,{1}{U},0,2,"{T}: Draw a card, then discard a card. If there are five or more cards in your graveyard, exile Jace, Vryn's Prodigy, then return him to the battlefield transformed under his owner's control.",Creature,Human Wizard
